ticker,raw_rank,original_stage,new_stage,eligibility_status,demotion_reason,exchange,missing_market_flag,stale_price_flag,stale_days,trading_days_60d,avg_volume_60d,finance_quality_status,finance_core_metrics_present,finance_years_any_core_metric,finance_minimum_pass,finance_crosscheck_status,finance_confidence,manual_review_required
VC5,347,stage_1_provisional_shortlist,stage_1_provisional_shortlist,BLOCKED_MISSING_MARKET,,UPCoM,True,True,,0,,PARTIAL_PROVISIONAL_DATA,5,3,True,ONE_SOURCE_ONLY,PROVISIONAL_LOW,True
VCT,348,stage_1_provisional_shortlist,stage_1_provisional_shortlist,BLOCKED_MISSING_MARKET,,UPCoM,True,True,,0,,PARTIAL_PROVISIONAL_DATA,5,4,True,ONE_SOURCE_ONLY,PROVISIONAL_LOW,True
VE8,349,stage_1_provisional_shortlist,stage_1_provisional_shortlist,BLOCKED_MISSING_MARKET,,UPCoM,True,True,,0,,PARTIAL_PROVISIONAL_DATA,5,4,True,ONE_SOURCE_ONLY,PROVISIONAL_LOW,True
VTI,350,stage_1_provisional_shortlist,stage_1_provisional_shortlist,BLOCKED_MISSING_MARKET,,UPCoM,True,True,,0,,PARTIAL_PROVISIONAL_DATA,5,4,True,ONE_SOURCE_ONLY,PROVISIONAL_LOW,True
VXB,351,stage_1_provisional_shortlist,stage_1_provisional_shortlist,BLOCKED_MISSING_MARKET,,UPCoM,True,True,,0,,PARTIAL_PROVISIONAL_DATA,5,4,True,ONE_SOURCE_ONLY,PROVISIONAL_LOW,True
X77,352,stage_1_provisional_shortlist,stage_1_provisional_shortlist,BLOCKED_MISSING_MARKET,,UPCoM,True,True,,0,,PARTIAL_PROVISIONAL_DATA,5,4,True,ONE_SOURCE_ONLY,PROVISIONAL_LOW,True
TNM,353,stage_1_provisional_shortlist,stage_1_provisional_shortlist,BLOCKED_MISSING_MARKET,,UPCoM,True,True,,0,,PARTIAL_PROVISIONAL_DATA,4,4,True,ONE_SOURCE_ONLY,PROVISIONAL_LOW,True
TIN,354,stage_1_provisional_shortlist,stage_1_provisional_shortlist,BLOCKED_UNKNOWN_EXCHANGE,,,True,True,,0,,PARTIAL_PROVISIONAL_DATA,4,4,True,ONE_SOURCE_ONLY,PROVISIONAL_LOW,True
V15,355,stage_1_provisional_shortlist,stage_1_provisional_shortlist,BLOCKED_MISSING_MARKET,,UPCoM,True,True,,0,,PARTIAL_PROVISIONAL_DATA,4,4,True,ONE_SOURCE_ONLY,PROVISIONAL_LOW,True
VKP,356,stage_1_provisional_shortlist,stage_1_provisional_shortlist,BLOCKED_MISSING_MARKET,,UPCoM,True,True,,0,,PARTIAL_PROVISIONAL_DATA,3,2,True,ONE_SOURCE_ONLY,PROVISIONAL_LOW,True
A32,357,stage_1_provisional_shortlist,stage_1_provisional_shortlist,BLOCKED_MISSING_MARKET,,UPCoM,True,True,,0,,PARTIAL_PROVISIONAL_DATA,0,0,False,ONE_SOURCE_ONLY,PROVISIONAL_LOW,True
AAA,358,stage_1_provisional_shortlist,stage_1_provisional_shortlist,BLOCKED_MISSING_MARKET,,HOSE,True,True,,0,,PARTIAL_PROVISIONAL_DATA,0,0,False,ONE_SOURCE_ONLY,PROVISIONAL_LOW,True
AAH,359,stage_1_provisional_shortlist,stage_1_provisional_shortlist,BLOCKED_MISSING_MARKET,,UPCoM,True,True,,0,,INSUFFICIENT_DATA,0,0,False,ONE_SOURCE_ONLY,PROVISIONAL_LOW,True
AAM,360,stage_1_provisional_shortlist,stage_1_provisional_shortlist,BLOCKED_MISSING_MARKET,,HOSE,True,True,,0,,PARTIAL_PROVISIONAL_DATA,0,0,False,ONE_SOURCE_ONLY,PROVISIONAL_LOW,True
AAN,361,stage_1_provisional_shortlist,stage_1_provisional_shortlist,BLOCKED_UNKNOWN_EXCHANGE,,,True,True,,0,,INSUFFICIENT_DATA,0,0,False,ONE_SOURCE_ONLY,PROVISIONAL_LOW,True
AAS,362,stage_1_provisional_shortlist,stage_1_provisional_shortlist,BLOCKED_MISSING_MARKET,,UPCoM,True,True,,0,,PARTIAL_PROVISIONAL_DATA,0,0,False,ONE_SOURCE_ONLY,PROVISIONAL_LOW,True
AAT,363,stage_1_provisional_shortlist,stage_1_provisional_shortlist,BLOCKED_MISSING_MARKET,,HOSE,True,True,,0,,PARTIAL_PROVISIONAL_DATA,0,0,False,ONE_SOURCE_ONLY,PROVISIONAL_LOW,True
AAV,364,stage_1_provisional_shortlist,stage_1_provisional_shortlist,BLOCKED_MISSING_MARKET,,HNX,True,True,,0,,PARTIAL_PROVISIONAL_DATA,0,0,False,ONE_SOURCE_ONLY,PROVISIONAL_LOW,True
ABI,365,stage_1_provisional_shortlist,stage_1_provisional_shortlist,BLOCKED_MISSING_MARKET,,UPCoM,True,True,,0,,PARTIAL_PROVISIONAL_DATA,0,0,False,ONE_SOURCE_ONLY,PROVISIONAL_LOW,True
ABR,366,stage_1_provisional_shortlist,stage_1_provisional_shortlist,BLOCKED_MISSING_MARKET,,HOSE,True,True,,0,,PARTIAL_PROVISIONAL_DATA,0,0,False,ONE_SOURCE_ONLY,PROVISIONAL_LOW,True
ABS,367,stage_1_provisional_shortlist,stage_1_provisional_shortlist,BLOCKED_MISSING_MARKET,,HOSE,True,True,,0,,PARTIAL_PROVISIONAL_DATA,0,0,False,ONE_SOURCE_ONLY,PROVISIONAL_LOW,True
ABT,368,stage_1_provisional_shortlist,stage_1_provisional_shortlist,BLOCKED_MISSING_MARKET,,HOSE,True,True,,0,,PARTIAL_PROVISIONAL_DATA,0,0,False,ONE_SOURCE_ONLY,PROVISIONAL_LOW,True
ABW,369,stage_1_provisional_shortlist,stage_1_provisional_shortlist,BLOCKED_MISSING_MARKET,,UPCoM,True,True,,0,,INSUFFICIENT_DATA,0,0,False,ONE_SOURCE_ONLY,PROVISIONAL_LOW,True
AC4,370,stage_1_provisional_shortlist,stage_1_provisional_shortlist,BLOCKED_MISSING_MARKET,,UPCoM,True,True,,0,,CACHE_MISSING,0,0,False,ONE_SOURCE_ONLY,PROVISIONAL_LOW,True
ACC,371,stage_1_provisional_shortlist,stage_1_provisional_shortlist,BLOCKED_MISSING_MARKET,,HOSE,True,True,,0,,PARTIAL_PROVISIONAL_DATA,0,0,False,ONE_SOURCE_ONLY,PROVISIONAL_LOW,True
ACE,372,stage_1_provisional_shortlist,stage_1_provisional_shortlist,BLOCKED_MISSING_MARKET,,UPCoM,True,True,,0,,PARTIAL_PROVISIONAL_DATA,0,0,False,ONE_SOURCE_ONLY,PROVISIONAL_LOW,True
ACG,373,stage_1_provisional_shortlist,stage_1_provisional_shortlist,BLOCKED_MISSING_MARKET,,HOSE,True,True,,0,,PARTIAL_PROVISIONAL_DATA,0,0,False,ONE_SOURCE_ONLY,PROVISIONAL_LOW,True
ACL,374,stage_1_provisional_shortlist,stage_1_provisional_shortlist,BLOCKED_MISSING_MARKET,,HOSE,True,True,,0,,PARTIAL_PROVISIONAL_DATA,0,0,False,ONE_SOURCE_ONLY,PROVISIONAL_LOW,True
ACM,375,stage_1_provisional_shortlist,stage_1_provisional_shortlist,BLOCKED_MISSING_MARKET,,UPCoM,True,True,,0,,PARTIAL_PROVISIONAL_DATA,0,0,False,ONE_SOURCE_ONLY,PROVISIONAL_LOW,True
ACS,376,stage_1_provisional_shortlist,stage_1_provisional_shortlist,BLOCKED_MISSING_MARKET,,UPCoM,True,True,,0,,PARTIAL_PROVISIONAL_DATA,0,0,False,ONE_SOURCE_ONLY,PROVISIONAL_LOW,True
ACV,377,stage_1_provisional_shortlist,stage_1_provisional_shortlist,BLOCKED_MISSING_MARKET,,UPCoM,True,True,,0,,PARTIAL_PROVISIONAL_DATA,0,0,False,ONE_SOURCE_ONLY,PROVISIONAL_LOW,True
ADC,378,stage_1_provisional_shortlist,stage_1_provisional_shortlist,BLOCKED_MISSING_MARKET,,HNX,True,True,,0,,PARTIAL_PROVISIONAL_DATA,0,0,False,ONE_SOURCE_ONLY,PROVISIONAL_LOW,True
ADG,379,stage_1_provisional_shortlist,stage_1_provisional_shortlist,BLOCKED_MISSING_MARKET,,HOSE,True,True,,0,,PARTIAL_PROVISIONAL_DATA,0,0,False,ONE_SOURCE_ONLY,PROVISIONAL_LOW,True
ADP,380,stage_1_provisional_shortlist,stage_1_provisional_shortlist,BLOCKED_MISSING_MARKET,,HOSE,True,True,,0,,PARTIAL_PROVISIONAL_DATA,0,0,False,ONE_SOURCE_ONLY,PROVISIONAL_LOW,True
ADS,381,stage_1_provisional_shortlist,stage_1_provisional_shortlist,BLOCKED_MISSING_MARKET,,HOSE,True,True,,0,,PARTIAL_PROVISIONAL_DATA,0,0,False,ONE_SOURCE_ONLY,PROVISIONAL_LOW,True
AFC,382,stage_1_provisional_shortlist,stage_1_provisional_shortlist,BLOCKED_MISSING_MARKET,,UPCoM,True,True,,0,,CACHE_MISSING,0,0,False,ONE_SOURCE_ONLY,PROVISIONAL_LOW,True
AFX,383,stage_1_provisional_shortlist,stage_1_provisional_shortlist,BLOCKED_MISSING_MARKET,,HOSE,True,True,,0,,PARTIAL_PROVISIONAL_DATA,0,0,False,ONE_SOURCE_ONLY,PROVISIONAL_LOW,True
AG1,384,stage_1_provisional_shortlist,stage_1_provisional_shortlist,BLOCKED_MISSING_MARKET,,UPCoM,True,True,,0,,PARTIAL_PROVISIONAL_DATA,0,0,False,ONE_SOURCE_ONLY,PROVISIONAL_LOW,True
AGC,385,stage_1_provisional_shortlist,stage_1_provisional_shortlist,BLOCKED_MISSING_MARKET,,HNX,True,True,,0,,CACHE_MISSING,0,0,False,ONE_SOURCE_ONLY,PROVISIONAL_LOW,True
AGD,386,stage_1_provisional_shortlist,stage_1_provisional_shortlist,BLOCKED_MISSING_MARKET,,HOSE,True,True,,0,,CACHE_MISSING,0,0,False,ONE_SOURCE_ONLY,PROVISIONAL_LOW,True
AGE,387,stage_1_provisional_shortlist,stage_1_provisional_shortlist,BLOCKED_UNKNOWN_EXCHANGE,,,True,True,,0,,INSUFFICIENT_DATA,0,0,False,ONE_SOURCE_ONLY,PROVISIONAL_LOW,True
AGF,388,stage_1_provisional_shortlist,stage_1_provisional_shortlist,BLOCKED_MISSING_MARKET,,UPCoM,True,True,,0,,PARTIAL_PROVISIONAL_DATA,0,0,False,ONE_SOURCE_ONLY,PROVISIONAL_LOW,True
AGG,389,stage_1_provisional_shortlist,stage_1_provisional_shortlist,BLOCKED_MISSING_MARKET,,HOSE,True,True,,0,,PARTIAL_PROVISIONAL_DATA,0,0,False,ONE_SOURCE_ONLY,PROVISIONAL_LOW,True
AGM,390,stage_1_provisional_shortlist,stage_1_provisional_shortlist,BLOCKED_MISSING_MARKET,,UPCoM,True,True,,0,,PARTIAL_PROVISIONAL_DATA,0,0,False,ONE_SOURCE_ONLY,PROVISIONAL_LOW,True
AGP,391,stage_1_provisional_shortlist,stage_1_provisional_shortlist,BLOCKED_MISSING_MARKET,,UPCoM,True,True,,0,,PARTIAL_PROVISIONAL_DATA,0,0,False,ONE_SOURCE_ONLY,PROVISIONAL_LOW,True
AGR,392,stage_1_provisional_shortlist,stage_1_provisional_shortlist,BLOCKED_MISSING_MARKET,,HOSE,True,True,,0,,PARTIAL_PROVISIONAL_DATA,0,0,False,ONE_SOURCE_ONLY,PROVISIONAL_LOW,True
AGX,393,stage_1_provisional_shortlist,stage_1_provisional_shortlist,BLOCKED_MISSING_MARKET,,UPCoM,True,True,,0,,PARTIAL_PROVISIONAL_DATA,0,0,False,ONE_SOURCE_ONLY,PROVISIONAL_LOW,True
AIC,394,stage_1_provisional_shortlist,stage_1_provisional_shortlist,BLOCKED_MISSING_MARKET,,UPCoM,True,True,,0,,PARTIAL_PROVISIONAL_DATA,0,0,False,ONE_SOURCE_ONLY,PROVISIONAL_LOW,True
AIG,395,stage_1_provisional_shortlist,stage_1_provisional_shortlist,BLOCKED_MISSING_MARKET,,UPCoM,True,True,,0,,INSUFFICIENT_DATA,0,0,False,ONE_SOURCE_ONLY,PROVISIONAL_LOW,True
ALC,396,stage_1_provisional_shortlist,stage_1_provisional_shortlist,BLOCKED_MISSING_MARKET,,UPCoM,True,True,,0,,INSUFFICIENT_DATA,0,0,False,ONE_SOURCE_ONLY,PROVISIONAL_LOW,True
ALP,397,stage_1_provisional_shortlist,stage_1_provisional_shortlist,BLOCKED_MISSING_MARKET,,HOSE,True,True,,0,,CACHE_MISSING,0,0,False,ONE_SOURCE_ONLY,PROVISIONAL_LOW,True
ALT,398,stage_1_provisional_shortlist,stage_1_provisional_shortlist,BLOCKED_MISSING_MARKET,,HNX,True,True,,0,,PARTIAL_PROVISIONAL_DATA,0,0,False,ONE_SOURCE_ONLY,PROVISIONAL_LOW,True
ALV,399,stage_1_provisional_shortlist,stage_1_provisional_shortlist,BLOCKED_MISSING_MARKET,,UPCoM,True,True,,0,,PARTIAL_PROVISIONAL_DATA,0,0,False,ONE_SOURCE_ONLY,PROVISIONAL_LOW,True
AMC,400,stage_1_provisional_shortlist,stage_1_provisional_shortlist,BLOCKED_MISSING_MARKET,,HNX,True,True,,0,,PARTIAL_PROVISIONAL_DATA,0,0,False,ONE_SOURCE_ONLY,PROVISIONAL_LOW,True
AMD,401,stage_1_provisional_shortlist,stage_1_provisional_shortlist,BLOCKED_MISSING_MARKET,,UPCoM,True,True,,0,,INSUFFICIENT_DATA,0,0,False,ONE_SOURCE_ONLY,PROVISIONAL_LOW,True
AME,402,stage_1_provisional_shortlist,stage_1_provisional_shortlist,BLOCKED_MISSING_MARKET,,HNX,True,True,,0,,PARTIAL_PROVISIONAL_DATA,0,0,False,ONE_SOURCE_ONLY,PROVISIONAL_LOW,True
AMP,403,stage_1_provisional_shortlist,stage_1_provisional_shortlist,BLOCKED_MISSING_MARKET,,UPCoM,True,True,,0,,PARTIAL_PROVISIONAL_DATA,0,0,False,ONE_SOURCE_ONLY,PROVISIONAL_LOW,True
AMS,404,stage_1_provisional_shortlist,stage_1_provisional_shortlist,BLOCKED_MISSING_MARKET,,UPCoM,True,True,,0,,PARTIAL_PROVISIONAL_DATA,0,0,False,ONE_SOURCE_ONLY,PROVISIONAL_LOW,True
AMV,405,stage_1_provisional_shortlist,stage_1_provisional_shortlist,BLOCKED_MISSING_MARKET,,HNX,True,True,,0,,PARTIAL_PROVISIONAL_DATA,0,0,False,ONE_SOURCE_ONLY,PROVISIONAL_LOW,True
ANC11601,406,stage_1_provisional_shortlist,stage_1_provisional_shortlist,BLOCKED_MISSING_MARKET,,HOSE,True,True,,0,,CACHE_MISSING,0,0,False,ONE_SOURCE_ONLY,PROVISIONAL_LOW,True
ANT,407,stage_1_provisional_shortlist,stage_1_provisional_shortlist,BLOCKED_MISSING_MARKET,,HOSE,True,True,,0,,PARTIAL_PROVISIONAL_DATA,0,0,False,ONE_SOURCE_ONLY,PROVISIONAL_LOW,True
ANV,408,stage_1_provisional_shortlist,stage_1_provisional_shortlist,BLOCKED_MISSING_MARKET,,HOSE,True,True,,0,,PARTIAL_PROVISIONAL_DATA,0,0,False,ONE_SOURCE_ONLY,PROVISIONAL_LOW,True
APC,409,stage_1_provisional_shortlist,stage_1_provisional_shortlist,BLOCKED_MISSING_MARKET,,UPCoM,True,True,,0,,PARTIAL_PROVISIONAL_DATA,0,0,False,ONE_SOURCE_ONLY,PROVISIONAL_LOW,True
APF,410,stage_1_provisional_shortlist,stage_1_provisional_shortlist,BLOCKED_MISSING_MARKET,,UPCoM,True,True,,0,,PARTIAL_PROVISIONAL_DATA,0,0,False,ONE_SOURCE_ONLY,PROVISIONAL_LOW,True
APG,411,stage_1_provisional_shortlist,stage_1_provisional_shortlist,BLOCKED_MISSING_MARKET,,HOSE,True,True,,0,,PARTIAL_PROVISIONAL_DATA,0,0,False,ONE_SOURCE_ONLY,PROVISIONAL_LOW,True
APH,412,stage_1_provisional_shortlist,stage_1_provisional_shortlist,BLOCKED_MISSING_MARKET,,HOSE,True,True,,0,,PARTIAL_PROVISIONAL_DATA,0,0,False,ONE_SOURCE_ONLY,PROVISIONAL_LOW,True
API,413,stage_1_provisional_shortlist,stage_1_provisional_shortlist,BLOCKED_MISSING_MARKET,,HNX,True,True,,0,,PARTIAL_PROVISIONAL_DATA,0,0,False,ONE_SOURCE_ONLY,PROVISIONAL_LOW,True
APL,414,stage_1_provisional_shortlist,stage_1_provisional_shortlist,BLOCKED_MISSING_MARKET,,UPCoM,True,True,,0,,INSUFFICIENT_DATA,0,0,False,ONE_SOURCE_ONLY,PROVISIONAL_LOW,True
APP,415,stage_1_provisional_shortlist,stage_1_provisional_shortlist,BLOCKED_MISSING_MARKET,,UPCoM,True,True,,0,,PARTIAL_PROVISIONAL_DATA,0,0,False,ONE_SOURCE_ONLY,PROVISIONAL_LOW,True
APS,416,stage_1_provisional_shortlist,stage_1_provisional_shortlist,BLOCKED_MISSING_MARKET,,HNX,True,True,,0,,PARTIAL_PROVISIONAL_DATA,0,0,False,ONE_SOURCE_ONLY,PROVISIONAL_LOW,True
APT,417,stage_1_provisional_shortlist,stage_1_provisional_shortlist,BLOCKED_MISSING_MARKET,,UPCoM,True,True,,0,,INSUFFICIENT_DATA,0,0,False,ONE_SOURCE_ONLY,PROVISIONAL_LOW,True
AQN,418,stage_1_provisional_shortlist,stage_1_provisional_shortlist,BLOCKED_MISSING_MARKET,,UPCoM,True,True,,0,,CACHE_MISSING,0,0,False,ONE_SOURCE_ONLY,PROVISIONAL_LOW,True
ARM,419,stage_1_provisional_shortlist,stage_1_provisional_shortlist,BLOCKED_MISSING_MARKET,,HNX,True,True,,0,,INSUFFICIENT_DATA,0,0,False,ONE_SOURCE_ONLY,PROVISIONAL_LOW,True
ART,420,stage_1_provisional_shortlist,stage_1_provisional_shortlist,BLOCKED_MISSING_MARKET,,UPCoM,True,True,,0,,INSUFFICIENT_DATA,0,0,False,ONE_SOURCE_ONLY,PROVISIONAL_LOW,True
ASA,421,stage_1_provisional_shortlist,stage_1_provisional_shortlist,BLOCKED_MISSING_MARKET,,HOSE,True,True,,0,,INSUFFICIENT_DATA,0,0,False,ONE_SOURCE_ONLY,PROVISIONAL_LOW,True
ASD,422,stage_1_provisional_shortlist,stage_1_provisional_shortlist,BLOCKED_MISSING_MARKET,,UPCoM,True,True,,0,,CACHE_MISSING,0,0,False,ONE_SOURCE_ONLY,PROVISIONAL_LOW,True
ASG,423,stage_1_provisional_shortlist,stage_1_provisional_shortlist,BLOCKED_MISSING_MARKET,,HOSE,True,True,,0,,PARTIAL_PROVISIONAL_DATA,0,0,False,ONE_SOURCE_ONLY,PROVISIONAL_LOW,True
ASIAGF,424,stage_1_provisional_shortlist,stage_1_provisional_shortlist,BLOCKED_MISSING_MARKET,,HOSE,True,True,,0,,CACHE_MISSING,0,0,False,ONE_SOURCE_ONLY,PROVISIONAL_LOW,True
ASM,425,stage_1_provisional_shortlist,stage_1_provisional_shortlist,BLOCKED_MISSING_MARKET,,HOSE,True,True,,0,,PARTIAL_PROVISIONAL_DATA,0,0,False,ONE_SOURCE_ONLY,PROVISIONAL_LOW,True
ASP,426,stage_1_provisional_shortlist,stage_1_provisional_shortlist,BLOCKED_MISSING_MARKET,,HOSE,True,True,,0,,PARTIAL_PROVISIONAL_DATA,0,0,False,ONE_SOURCE_ONLY,PROVISIONAL_LOW,True
AST,427,stage_1_provisional_shortlist,stage_1_provisional_shortlist,BLOCKED_MISSING_MARKET,,HOSE,True,True,,0,,PARTIAL_PROVISIONAL_DATA,0,0,False,ONE_SOURCE_ONLY,PROVISIONAL_LOW,True
ATA,428,stage_1_provisional_shortlist,stage_1_provisional_shortlist,BLOCKED_MISSING_MARKET,,UPCoM,True,True,,0,,PARTIAL_PROVISIONAL_DATA,0,0,False,ONE_SOURCE_ONLY,PROVISIONAL_LOW,True
ATB,429,stage_1_provisional_shortlist,stage_1_provisional_shortlist,BLOCKED_MISSING_MARKET,,UPCoM,True,True,,0,,PARTIAL_PROVISIONAL_DATA,0,0,False,ONE_SOURCE_ONLY,PROVISIONAL_LOW,True
ATD,430,stage_1_provisional_shortlist,stage_1_provisional_shortlist,BLOCKED_MISSING_MARKET,,UPCoM,True,True,,0,,CACHE_MISSING,0,0,False,ONE_SOURCE_ONLY,PROVISIONAL_LOW,True
ATG,431,stage_1_provisional_shortlist,stage_1_provisional_shortlist,BLOCKED_MISSING_MARKET,,UPCoM,True,True,,0,,PARTIAL_PROVISIONAL_DATA,0,0,False,ONE_SOURCE_ONLY,PROVISIONAL_LOW,True
ATS,432,stage_1_provisional_shortlist,stage_1_provisional_shortlist,BLOCKED_MISSING_MARKET,,HNX,True,True,,0,,PARTIAL_PROVISIONAL_DATA,0,0,False,ONE_SOURCE_ONLY,PROVISIONAL_LOW,True
AUM,433,stage_1_provisional_shortlist,stage_1_provisional_shortlist,BLOCKED_MISSING_MARKET,,UPCoM,True,True,,0,,INSUFFICIENT_DATA,0,0,False,ONE_SOURCE_ONLY,PROVISIONAL_LOW,True
AVC,434,stage_1_provisional_shortlist,stage_1_provisional_shortlist,BLOCKED_MISSING_MARKET,,UPCoM,True,True,,0,,PARTIAL_PROVISIONAL_DATA,0,0,False,ONE_SOURCE_ONLY,PROVISIONAL_LOW,True
AVF,435,stage_1_provisional_shortlist,stage_1_provisional_shortlist,BLOCKED_MISSING_MARKET,,HOSE,True,True,,0,,INSUFFICIENT_DATA,0,0,False,ONE_SOURCE_ONLY,PROVISIONAL_LOW,True
AVG,436,stage_1_provisional_shortlist,stage_1_provisional_shortlist,BLOCKED_MISSING_MARKET,,UPCoM,True,True,,0,,INSUFFICIENT_DATA,0,0,False,ONE_SOURCE_ONLY,PROVISIONAL_LOW,True
AVS,437,stage_1_provisional_shortlist,stage_1_provisional_shortlist,BLOCKED_MISSING_MARKET,,HNX,True,True,,0,,CACHE_MISSING,0,0,False,ONE_SOURCE_ONLY,PROVISIONAL_LOW,True
B82,438,stage_1_provisional_shortlist,stage_1_provisional_shortlist,BLOCKED_MISSING_MARKET,,HOSE,True,True,,0,,INSUFFICIENT_DATA,0,0,False,ONE_SOURCE_ONLY,PROVISIONAL_LOW,True
BAB,439,stage_1_provisional_shortlist,stage_1_provisional_shortlist,BLOCKED_MISSING_MARKET,,HNX,True,True,,0,,PARTIAL_PROVISIONAL_DATA,0,0,False,ONE_SOURCE_ONLY,PROVISIONAL_LOW,True
BAF,440,stage_1_provisional_shortlist,stage_1_provisional_shortlist,BLOCKED_MISSING_MARKET,,HOSE,True,True,,0,,PARTIAL_PROVISIONAL_DATA,0,0,False,ONE_SOURCE_ONLY,PROVISIONAL_LOW,True
BAL,441,stage_1_provisional_shortlist,stage_1_provisional_shortlist,BLOCKED_MISSING_MARKET,,UPCoM,True,True,,0,,INSUFFICIENT_DATA,0,0,False,ONE_SOURCE_ONLY,PROVISIONAL_LOW,True
BAM,442,stage_1_provisional_shortlist,stage_1_provisional_shortlist,BLOCKED_MISSING_MARKET,,UPCoM,True,True,,0,,CACHE_MISSING,0,0,False,ONE_SOURCE_ONLY,PROVISIONAL_LOW,True
BAOMINH,443,stage_1_provisional_shortlist,stage_1_provisional_shortlist,BLOCKED_MISSING_MARKET,,UPCoM,True,True,,0,,CACHE_MISSING,0,0,False,ONE_SOURCE_ONLY,PROVISIONAL_LOW,True
BAS,444,stage_1_provisional_shortlist,stage_1_provisional_shortlist,BLOCKED_MISSING_MARKET,,HOSE,True,True,,0,,CACHE_MISSING,0,0,False,ONE_SOURCE_ONLY,PROVISIONAL_LOW,True
BAX,445,stage_1_provisional_shortlist,stage_1_provisional_shortlist,BLOCKED_MISSING_MARKET,,HNX,True,True,,0,,PARTIAL_PROVISIONAL_DATA,0,0,False,ONE_SOURCE_ONLY,PROVISIONAL_LOW,True
BB,446,stage_1_provisional_shortlist,stage_1_provisional_shortlist,BLOCKED_UNKNOWN_EXCHANGE,,,True,True,,0,,CACHE_MISSING,0,0,False,ONE_SOURCE_ONLY,PROVISIONAL_LOW,True
BBC,447,stage_1_provisional_shortlist,stage_1_provisional_shortlist,BLOCKED_MISSING_MARKET,,HOSE,True,True,,0,,PARTIAL_PROVISIONAL_DATA,0,0,False,ONE_SOURCE_ONLY,PROVISIONAL_LOW,True
BBH,448,stage_1_provisional_shortlist,stage_1_provisional_shortlist,BLOCKED_MISSING_MARKET,,UPCoM,True,True,,0,,PARTIAL_PROVISIONAL_DATA,0,0,False,ONE_SOURCE_ONLY,PROVISIONAL_LOW,True
BBM,449,stage_1_provisional_shortlist,stage_1_provisional_shortlist,BLOCKED_MISSING_MARKET,,UPCoM,True,True,,0,,PARTIAL_PROVISIONAL_DATA,0,0,False,ONE_SOURCE_ONLY,PROVISIONAL_LOW,True
BBS,450,stage_1_provisional_shortlist,stage_1_provisional_shortlist,BLOCKED_MISSING_MARKET,,HNX,True,True,,0,,PARTIAL_PROVISIONAL_DATA,0,0,False,ONE_SOURCE_ONLY,PROVISIONAL_LOW,True
BBT,451,stage_1_provisional_shortlist,stage_1_provisional_shortlist,BLOCKED_MISSING_MARKET,,UPCoM,True,True,,0,,PARTIAL_PROVISIONAL_DATA,0,0,False,ONE_SOURCE_ONLY,PROVISIONAL_LOW,True
BCA,452,stage_1_provisional_shortlist,stage_1_provisional_shortlist,BLOCKED_MISSING_MARKET,,UPCoM,True,True,,0,,PARTIAL_PROVISIONAL_DATA,0,0,False,ONE_SOURCE_ONLY,PROVISIONAL_LOW,True
BCB,453,stage_1_provisional_shortlist,stage_1_provisional_shortlist,BLOCKED_MISSING_MARKET,,UPCoM,True,True,,0,,INSUFFICIENT_DATA,0,0,False,ONE_SOURCE_ONLY,PROVISIONAL_LOW,True
BCC,454,stage_1_provisional_shortlist,stage_1_provisional_shortlist,BLOCKED_MISSING_MARKET,,HNX,True,True,,0,,PARTIAL_PROVISIONAL_DATA,0,0,False,ONE_SOURCE_ONLY,PROVISIONAL_LOW,True
BCE,455,stage_1_provisional_shortlist,stage_1_provisional_shortlist,BLOCKED_MISSING_MARKET,,HOSE,True,True,,0,,PARTIAL_PROVISIONAL_DATA,0,0,False,ONE_SOURCE_ONLY,PROVISIONAL_LOW,True
BCF,456,stage_1_provisional_shortlist,stage_1_provisional_shortlist,BLOCKED_MISSING_MARKET,,HNX,True,True,,0,,PARTIAL_PROVISIONAL_DATA,0,0,False,ONE_SOURCE_ONLY,PROVISIONAL_LOW,True
BCG,457,stage_1_provisional_shortlist,stage_1_provisional_shortlist,BLOCKED_MISSING_MARKET,,HOSE,True,True,,0,,INSUFFICIENT_DATA,0,0,False,ONE_SOURCE_ONLY,PROVISIONAL_LOW,True
BCI,458,stage_1_provisional_shortlist,stage_1_provisional_shortlist,BLOCKED_MISSING_MARKET,,HOSE,True,True,,0,,CACHE_MISSING,0,0,False,ONE_SOURCE_ONLY,PROVISIONAL_LOW,True
BCM,459,stage_1_provisional_shortlist,stage_1_provisional_shortlist,BLOCKED_MISSING_MARKET,,HOSE,True,True,,0,,PARTIAL_PROVISIONAL_DATA,0,0,False,ONE_SOURCE_ONLY,PROVISIONAL_LOW,True
BCO,460,stage_1_provisional_shortlist,stage_1_provisional_shortlist,BLOCKED_UNKNOWN_EXCHANGE,,,True,True,,0,,INSUFFICIENT_DATA,0,0,False,ONE_SOURCE_ONLY,PROVISIONAL_LOW,True
BCP,461,stage_1_provisional_shortlist,stage_1_provisional_shortlist,BLOCKED_MISSING_MARKET,,UPCoM,True,True,,0,,PARTIAL_PROVISIONAL_DATA,0,0,False,ONE_SOURCE_ONLY,PROVISIONAL_LOW,True
BCR,462,stage_1_provisional_shortlist,stage_1_provisional_shortlist,BLOCKED_MISSING_MARKET,,UPCoM,True,True,,0,,INSUFFICIENT_DATA,0,0,False,ONE_SOURCE_ONLY,PROVISIONAL_LOW,True
