ticker,company_name,exchange_if_available,step26_screening_status,step29_screening_status,step29_review_status,step29_market_recovery_status,watchlist_status,shortlist_eligible,shortlist_exclusion_reason,step29_manual_review_required,manual_bctc_required,market_data_available_after_step28,recent_price_available_after_step28,liquidity_data_available_after_step28,step28_fetch_status,step28_fetch_error_type,step28_last_price_date,step28_last_close,step28_last_volume,last_price_date,last_close,avg_volume_20d,avg_volume_60d,last_volume,recent_trading_value,remaining_missing_fields,remaining_block_reasons,finance_quality_status,finance_source_confidence,market_source_confidence,crosscheck_status,verification_status,data_quality_status,confidence_status
AG1,Công ty Cổ phần 28.1,,BLOCKED_INSUFFICIENT_MARKET_DATA,BLOCKED_INSUFFICIENT_MARKET_DATA,DATA_REPAIR_REQUIRED,STEP28_NOT_ATTEMPTED,REJECTED,False,NOT_WATCHLIST_CANDIDATE,False,False,False,False,True,NOT_ATTEMPTED,NOT_ATTEMPTED,,,,,,12870.0,,12870.0,,"[""capex"", ""cfo"", ""equity"", ""gross_profit"", ""last_close"", ""last_price_date"", ""net_income"", ""revenue"", ""total_assets"", ""total_liabilities""]","[""Primary market data missing or incomplete.""]",PARTIAL_PROVISIONAL_DATA,PROVISIONAL_LOW,PROVISIONAL_PRIMARY_ONLY,NOT_AVAILABLE,NEEDS_MANUAL_BCTC_REVIEW,INSUFFICIENT_MARKET_DATA,LOW_CONFIDENCE_MARKET_DATA_GAP
AGC,Công ty Cổ phần Cà phê An Giang,,BLOCKED_INSUFFICIENT_MARKET_DATA,BLOCKED_INSUFFICIENT_MARKET_DATA,DATA_REPAIR_REQUIRED,STEP28_NOT_ATTEMPTED,REJECTED,False,NOT_WATCHLIST_CANDIDATE,False,False,False,False,False,NOT_ATTEMPTED,NOT_ATTEMPTED,,,,,,,,,,"[""avg_volume_20d"", ""capex"", ""cfo"", ""equity"", ""gross_profit"", ""last_close"", ""last_price_date"", ""net_income"", ""revenue"", ""total_assets"", ""total_liabilities""]","[""Primary market data missing or incomplete.""]",CACHE_MISSING,PROVISIONAL_LOW,PROVISIONAL_PRIMARY_ONLY,NOT_AVAILABLE,NEEDS_MANUAL_BCTC_REVIEW,INSUFFICIENT_MARKET_DATA,LOW_CONFIDENCE_MARKET_DATA_GAP
AGD,Công ty Cổ phần Gò Đàng,,BLOCKED_INSUFFICIENT_MARKET_DATA,BLOCKED_INSUFFICIENT_MARKET_DATA,DATA_REPAIR_REQUIRED,STEP28_NOT_ATTEMPTED,REJECTED,False,NOT_WATCHLIST_CANDIDATE,False,False,False,False,False,NOT_ATTEMPTED,NOT_ATTEMPTED,,,,,,,,,,"[""avg_volume_20d"", ""capex"", ""cfo"", ""equity"", ""gross_profit"", ""last_close"", ""last_price_date"", ""net_income"", ""revenue"", ""total_assets"", ""total_liabilities""]","[""Primary market data missing or incomplete.""]",CACHE_MISSING,PROVISIONAL_LOW,PROVISIONAL_PRIMARY_ONLY,NOT_AVAILABLE,NEEDS_MANUAL_BCTC_REVIEW,INSUFFICIENT_MARKET_DATA,LOW_CONFIDENCE_MARKET_DATA_GAP
AGE,Công ty Cổ phần Môi trường Đô thị An Giang,,BLOCKED_INSUFFICIENT_MARKET_DATA,BLOCKED_INSUFFICIENT_MARKET_DATA,DATA_REPAIR_REQUIRED,STEP28_NOT_ATTEMPTED,REJECTED,False,NOT_WATCHLIST_CANDIDATE,False,False,False,False,False,NOT_ATTEMPTED,NOT_ATTEMPTED,,,,,,,,,,"[""avg_volume_20d"", ""capex"", ""cfo"", ""equity"", ""gross_profit"", ""last_close"", ""last_price_date"", ""net_income"", ""revenue"", ""total_assets"", ""total_liabilities""]","[""Primary market data missing or incomplete.""]",INSUFFICIENT_DATA,PROVISIONAL_LOW,PROVISIONAL_PRIMARY_ONLY,NOT_AVAILABLE,NEEDS_MANUAL_BCTC_REVIEW,INSUFFICIENT_MARKET_DATA,LOW_CONFIDENCE_MARKET_DATA_GAP
AGF,Công ty Cổ phần Xuất nhập khẩu Thủy sản An Giang,,BLOCKED_INSUFFICIENT_MARKET_DATA,BLOCKED_INSUFFICIENT_MARKET_DATA,DATA_REPAIR_REQUIRED,STEP28_NOT_ATTEMPTED,REJECTED,False,NOT_WATCHLIST_CANDIDATE,False,False,False,False,True,NOT_ATTEMPTED,NOT_ATTEMPTED,,,,,,240.0,,240.0,,"[""capex"", ""cfo"", ""equity"", ""gross_profit"", ""last_close"", ""last_price_date"", ""net_income"", ""revenue"", ""total_assets"", ""total_liabilities""]","[""Primary market data missing or incomplete.""]",PARTIAL_PROVISIONAL_DATA,PROVISIONAL_LOW,PROVISIONAL_PRIMARY_ONLY,NOT_AVAILABLE,NEEDS_MANUAL_BCTC_REVIEW,INSUFFICIENT_MARKET_DATA,LOW_CONFIDENCE_MARKET_DATA_GAP
AGG,Công ty Cổ phần Đầu tư và Phát triển Bất động sản An Gia,,BLOCKED_INSUFFICIENT_MARKET_DATA,BLOCKED_INSUFFICIENT_MARKET_DATA,DATA_REPAIR_REQUIRED,STEP28_NOT_ATTEMPTED,REJECTED,False,NOT_WATCHLIST_CANDIDATE,False,False,False,False,True,NOT_ATTEMPTED,NOT_ATTEMPTED,,,,,,203870.0,,203870.0,,"[""capex"", ""cfo"", ""equity"", ""gross_profit"", ""last_close"", ""last_price_date"", ""net_income"", ""revenue"", ""total_assets"", ""total_liabilities""]","[""Primary market data missing or incomplete.""]",PARTIAL_PROVISIONAL_DATA,PROVISIONAL_LOW,PROVISIONAL_PRIMARY_ONLY,NOT_AVAILABLE,NEEDS_MANUAL_BCTC_REVIEW,INSUFFICIENT_MARKET_DATA,LOW_CONFIDENCE_MARKET_DATA_GAP
AGM,Công ty Cổ phần Xuất nhập khẩu An Giang,,BLOCKED_INSUFFICIENT_MARKET_DATA,BLOCKED_INSUFFICIENT_MARKET_DATA,DATA_REPAIR_REQUIRED,STEP28_NOT_ATTEMPTED,REJECTED,False,NOT_WATCHLIST_CANDIDATE,False,False,False,False,True,NOT_ATTEMPTED,NOT_ATTEMPTED,,,,,,56090.0,,56090.0,,"[""capex"", ""cfo"", ""equity"", ""gross_profit"", ""last_close"", ""last_price_date"", ""net_income"", ""revenue"", ""total_assets"", ""total_liabilities""]","[""Primary market data missing or incomplete.""]",PARTIAL_PROVISIONAL_DATA,PROVISIONAL_LOW,PROVISIONAL_PRIMARY_ONLY,NOT_AVAILABLE,NEEDS_MANUAL_BCTC_REVIEW,INSUFFICIENT_MARKET_DATA,LOW_CONFIDENCE_MARKET_DATA_GAP
AGP,Công ty Cổ phần Dược phẩm AGIMEXPHARM,,BLOCKED_INSUFFICIENT_MARKET_DATA,BLOCKED_INSUFFICIENT_MARKET_DATA,DATA_REPAIR_REQUIRED,STEP28_NOT_ATTEMPTED,REJECTED,False,NOT_WATCHLIST_CANDIDATE,False,False,False,False,True,NOT_ATTEMPTED,NOT_ATTEMPTED,,,,,,2170.0,,2170.0,,"[""capex"", ""cfo"", ""equity"", ""gross_profit"", ""last_close"", ""last_price_date"", ""net_income"", ""revenue"", ""total_assets"", ""total_liabilities""]","[""Primary market data missing or incomplete.""]",PARTIAL_PROVISIONAL_DATA,PROVISIONAL_LOW,PROVISIONAL_PRIMARY_ONLY,NOT_AVAILABLE,NEEDS_MANUAL_BCTC_REVIEW,INSUFFICIENT_MARKET_DATA,LOW_CONFIDENCE_MARKET_DATA_GAP
AGR,Công ty Cổ phần Chứng khoán AGRIBANK,,BLOCKED_INSUFFICIENT_MARKET_DATA,BLOCKED_INSUFFICIENT_MARKET_DATA,DATA_REPAIR_REQUIRED,STEP28_NOT_ATTEMPTED,REJECTED,False,NOT_WATCHLIST_CANDIDATE,False,False,False,False,True,NOT_ATTEMPTED,NOT_ATTEMPTED,,,,,,266050.0,,266050.0,,"[""capex"", ""cfo"", ""equity"", ""gross_profit"", ""last_close"", ""last_price_date"", ""net_income"", ""revenue"", ""total_assets"", ""total_liabilities""]","[""Primary market data missing or incomplete.""]",PARTIAL_PROVISIONAL_DATA,PROVISIONAL_LOW,PROVISIONAL_PRIMARY_ONLY,NOT_AVAILABLE,NEEDS_MANUAL_BCTC_REVIEW,INSUFFICIENT_MARKET_DATA,LOW_CONFIDENCE_MARKET_DATA_GAP
AGX,Công ty Cổ phần Thực phẩm Nông sản Xuất khẩu Sài Gòn,,BLOCKED_INSUFFICIENT_MARKET_DATA,BLOCKED_INSUFFICIENT_MARKET_DATA,DATA_REPAIR_REQUIRED,STEP28_NOT_ATTEMPTED,REJECTED,False,NOT_WATCHLIST_CANDIDATE,False,False,False,False,True,NOT_ATTEMPTED,NOT_ATTEMPTED,,,,,,3090.0,,3090.0,,"[""capex"", ""cfo"", ""equity"", ""gross_profit"", ""last_close"", ""last_price_date"", ""net_income"", ""revenue"", ""total_assets"", ""total_liabilities""]","[""Primary market data missing or incomplete.""]",PARTIAL_PROVISIONAL_DATA,PROVISIONAL_LOW,PROVISIONAL_PRIMARY_ONLY,NOT_AVAILABLE,NEEDS_MANUAL_BCTC_REVIEW,INSUFFICIENT_MARKET_DATA,LOW_CONFIDENCE_MARKET_DATA_GAP
AIC,Công ty Cổ phần Tập đoàn Bảo hiểm DBV,,BLOCKED_INSUFFICIENT_MARKET_DATA,BLOCKED_INSUFFICIENT_MARKET_DATA,DATA_REPAIR_REQUIRED,STEP28_NOT_ATTEMPTED,REJECTED,False,NOT_WATCHLIST_CANDIDATE,False,False,False,False,True,NOT_ATTEMPTED,NOT_ATTEMPTED,,,,,8.9,6564.0,,6564.0,58419.6,"[""capex"", ""cfo"", ""equity"", ""gross_profit"", ""last_price_date"", ""net_income"", ""revenue"", ""total_assets"", ""total_liabilities""]","[""Primary market data missing or incomplete.""]",PARTIAL_PROVISIONAL_DATA,PROVISIONAL_LOW,PROVISIONAL_PRIMARY_ONLY,NOT_AVAILABLE,NEEDS_MANUAL_BCTC_REVIEW,INSUFFICIENT_MARKET_DATA,LOW_CONFIDENCE_MARKET_DATA_GAP
AIG,Công ty Cổ phần Nguyên liệu Á Châu AIG,,BLOCKED_INSUFFICIENT_MARKET_DATA,BLOCKED_INSUFFICIENT_MARKET_DATA,DATA_REPAIR_REQUIRED,STEP28_NOT_ATTEMPTED,REJECTED,False,NOT_WATCHLIST_CANDIDATE,False,False,False,False,False,NOT_ATTEMPTED,NOT_ATTEMPTED,,,,,,,,,,"[""avg_volume_20d"", ""capex"", ""cfo"", ""equity"", ""gross_profit"", ""last_close"", ""last_price_date"", ""net_income"", ""revenue"", ""total_assets"", ""total_liabilities""]","[""Primary market data missing or incomplete.""]",INSUFFICIENT_DATA,PROVISIONAL_LOW,PROVISIONAL_PRIMARY_ONLY,NOT_AVAILABLE,NEEDS_MANUAL_BCTC_REVIEW,INSUFFICIENT_MARKET_DATA,LOW_CONFIDENCE_MARKET_DATA_GAP
ALC,Công ty Cổ phần Âu Lạc,,BLOCKED_INSUFFICIENT_MARKET_DATA,BLOCKED_INSUFFICIENT_MARKET_DATA,DATA_REPAIR_REQUIRED,STEP28_NOT_ATTEMPTED,REJECTED,False,NOT_WATCHLIST_CANDIDATE,False,False,False,False,False,NOT_ATTEMPTED,NOT_ATTEMPTED,,,,,,,,,,"[""avg_volume_20d"", ""capex"", ""cfo"", ""equity"", ""gross_profit"", ""last_close"", ""last_price_date"", ""net_income"", ""revenue"", ""total_assets"", ""total_liabilities""]","[""Primary market data missing or incomplete.""]",INSUFFICIENT_DATA,PROVISIONAL_LOW,PROVISIONAL_PRIMARY_ONLY,NOT_AVAILABLE,NEEDS_MANUAL_BCTC_REVIEW,INSUFFICIENT_MARKET_DATA,LOW_CONFIDENCE_MARKET_DATA_GAP
ALP,Công ty Cổ phần Đầu tư Alphanam,,BLOCKED_INSUFFICIENT_MARKET_DATA,BLOCKED_INSUFFICIENT_MARKET_DATA,DATA_REPAIR_REQUIRED,STEP28_NOT_ATTEMPTED,REJECTED,False,NOT_WATCHLIST_CANDIDATE,False,False,False,False,False,NOT_ATTEMPTED,NOT_ATTEMPTED,,,,,,,,,,"[""avg_volume_20d"", ""capex"", ""cfo"", ""equity"", ""gross_profit"", ""last_close"", ""last_price_date"", ""net_income"", ""revenue"", ""total_assets"", ""total_liabilities""]","[""Primary market data missing or incomplete.""]",CACHE_MISSING,PROVISIONAL_LOW,PROVISIONAL_PRIMARY_ONLY,NOT_AVAILABLE,NEEDS_MANUAL_BCTC_REVIEW,INSUFFICIENT_MARKET_DATA,LOW_CONFIDENCE_MARKET_DATA_GAP
ALT,Công ty Cổ phần Văn hóa Tân Bình,,BLOCKED_INSUFFICIENT_MARKET_DATA,BLOCKED_INSUFFICIENT_MARKET_DATA,DATA_REPAIR_REQUIRED,STEP28_NOT_ATTEMPTED,REJECTED,False,NOT_WATCHLIST_CANDIDATE,False,False,False,False,True,NOT_ATTEMPTED,NOT_ATTEMPTED,,,,,,1130.0,,1130.0,,"[""capex"", ""cfo"", ""equity"", ""gross_profit"", ""last_close"", ""last_price_date"", ""net_income"", ""revenue"", ""total_assets"", ""total_liabilities""]","[""Primary market data missing or incomplete.""]",PARTIAL_PROVISIONAL_DATA,PROVISIONAL_LOW,PROVISIONAL_PRIMARY_ONLY,NOT_AVAILABLE,NEEDS_MANUAL_BCTC_REVIEW,INSUFFICIENT_MARKET_DATA,LOW_CONFIDENCE_MARKET_DATA_GAP
ALV,Công ty Cổ phần Tập đoàn MCST,,BLOCKED_INSUFFICIENT_MARKET_DATA,BLOCKED_INSUFFICIENT_MARKET_DATA,DATA_REPAIR_REQUIRED,STEP28_NOT_ATTEMPTED,REJECTED,False,NOT_WATCHLIST_CANDIDATE,False,False,False,False,True,NOT_ATTEMPTED,NOT_ATTEMPTED,,,,,,11240.0,,11240.0,,"[""capex"", ""cfo"", ""equity"", ""gross_profit"", ""last_close"", ""last_price_date"", ""net_income"", ""revenue"", ""total_assets"", ""total_liabilities""]","[""Primary market data missing or incomplete.""]",PARTIAL_PROVISIONAL_DATA,PROVISIONAL_LOW,PROVISIONAL_PRIMARY_ONLY,NOT_AVAILABLE,NEEDS_MANUAL_BCTC_REVIEW,INSUFFICIENT_MARKET_DATA,LOW_CONFIDENCE_MARKET_DATA_GAP
AMC,Công ty Cổ phần Khoáng sản Á Châu,,BLOCKED_INSUFFICIENT_MARKET_DATA,BLOCKED_INSUFFICIENT_MARKET_DATA,DATA_REPAIR_REQUIRED,STEP28_NOT_ATTEMPTED,REJECTED,False,NOT_WATCHLIST_CANDIDATE,False,False,False,False,True,NOT_ATTEMPTED,NOT_ATTEMPTED,,,,,,190.0,,190.0,,"[""capex"", ""cfo"", ""equity"", ""gross_profit"", ""last_close"", ""last_price_date"", ""net_income"", ""revenue"", ""total_assets"", ""total_liabilities""]","[""Primary market data missing or incomplete.""]",PARTIAL_PROVISIONAL_DATA,PROVISIONAL_LOW,PROVISIONAL_PRIMARY_ONLY,NOT_AVAILABLE,NEEDS_MANUAL_BCTC_REVIEW,INSUFFICIENT_MARKET_DATA,LOW_CONFIDENCE_MARKET_DATA_GAP
AMD,Công ty Cổ phần Đầu tư và Khoáng sản FLC Stone,,BLOCKED_INSUFFICIENT_MARKET_DATA,BLOCKED_INSUFFICIENT_MARKET_DATA,DATA_REPAIR_REQUIRED,STEP28_NOT_ATTEMPTED,REJECTED,False,NOT_WATCHLIST_CANDIDATE,False,False,False,False,False,NOT_ATTEMPTED,NOT_ATTEMPTED,,,,,,,,,,"[""avg_volume_20d"", ""capex"", ""cfo"", ""equity"", ""gross_profit"", ""last_close"", ""last_price_date"", ""net_income"", ""revenue"", ""total_assets"", ""total_liabilities""]","[""Primary market data missing or incomplete.""]",INSUFFICIENT_DATA,PROVISIONAL_LOW,PROVISIONAL_PRIMARY_ONLY,NOT_AVAILABLE,NEEDS_MANUAL_BCTC_REVIEW,INSUFFICIENT_MARKET_DATA,LOW_CONFIDENCE_MARKET_DATA_GAP
AME,Công ty cổ phần Alphanam E&C,,BLOCKED_INSUFFICIENT_MARKET_DATA,BLOCKED_INSUFFICIENT_MARKET_DATA,DATA_REPAIR_REQUIRED,STEP28_NOT_ATTEMPTED,REJECTED,False,NOT_WATCHLIST_CANDIDATE,False,False,False,False,True,NOT_ATTEMPTED,NOT_ATTEMPTED,,,,,,180.0,,180.0,,"[""capex"", ""cfo"", ""equity"", ""gross_profit"", ""last_close"", ""last_price_date"", ""net_income"", ""revenue"", ""total_assets"", ""total_liabilities""]","[""Primary market data missing or incomplete.""]",PARTIAL_PROVISIONAL_DATA,PROVISIONAL_LOW,PROVISIONAL_PRIMARY_ONLY,NOT_AVAILABLE,NEEDS_MANUAL_BCTC_REVIEW,INSUFFICIENT_MARKET_DATA,LOW_CONFIDENCE_MARKET_DATA_GAP
AMP,Công ty Cổ phần Armephaco,,BLOCKED_INSUFFICIENT_MARKET_DATA,BLOCKED_INSUFFICIENT_MARKET_DATA,DATA_REPAIR_REQUIRED,STEP28_NOT_ATTEMPTED,REJECTED,False,NOT_WATCHLIST_CANDIDATE,False,False,False,False,True,NOT_ATTEMPTED,NOT_ATTEMPTED,,,,,12.5,2110.0,,2110.0,26375.0,"[""capex"", ""cfo"", ""equity"", ""gross_profit"", ""last_price_date"", ""net_income"", ""revenue"", ""total_assets"", ""total_liabilities""]","[""Primary market data missing or incomplete.""]",PARTIAL_PROVISIONAL_DATA,PROVISIONAL_LOW,PROVISIONAL_PRIMARY_ONLY,NOT_AVAILABLE,NEEDS_MANUAL_BCTC_REVIEW,INSUFFICIENT_MARKET_DATA,LOW_CONFIDENCE_MARKET_DATA_GAP
AMS,Công ty Cổ phần Cơ khí Xây dựng AMECC,,BLOCKED_INSUFFICIENT_MARKET_DATA,BLOCKED_INSUFFICIENT_MARKET_DATA,DATA_REPAIR_REQUIRED,STEP28_NOT_ATTEMPTED,REJECTED,False,NOT_WATCHLIST_CANDIDATE,False,False,False,False,True,NOT_ATTEMPTED,NOT_ATTEMPTED,,,,,,105420.0,,105420.0,,"[""capex"", ""cfo"", ""equity"", ""gross_profit"", ""last_close"", ""last_price_date"", ""net_income"", ""revenue"", ""total_assets"", ""total_liabilities""]","[""Primary market data missing or incomplete.""]",PARTIAL_PROVISIONAL_DATA,PROVISIONAL_LOW,PROVISIONAL_PRIMARY_ONLY,NOT_AVAILABLE,NEEDS_MANUAL_BCTC_REVIEW,INSUFFICIENT_MARKET_DATA,LOW_CONFIDENCE_MARKET_DATA_GAP
AMV,Công ty Cổ phần Sản xuất Kinh doanh Dược và Trang thiết bị Y tế Việt Mỹ,,BLOCKED_INSUFFICIENT_MARKET_DATA,BLOCKED_INSUFFICIENT_MARKET_DATA,DATA_REPAIR_REQUIRED,STEP28_NOT_ATTEMPTED,REJECTED,False,NOT_WATCHLIST_CANDIDATE,False,False,False,False,True,NOT_ATTEMPTED,NOT_ATTEMPTED,,,,,,309260.0,,309260.0,,"[""capex"", ""cfo"", ""equity"", ""gross_profit"", ""last_close"", ""last_price_date"", ""net_income"", ""revenue"", ""total_assets"", ""total_liabilities""]","[""Primary market data missing or incomplete.""]",PARTIAL_PROVISIONAL_DATA,PROVISIONAL_LOW,PROVISIONAL_PRIMARY_ONLY,NOT_AVAILABLE,NEEDS_MANUAL_BCTC_REVIEW,INSUFFICIENT_MARKET_DATA,LOW_CONFIDENCE_MARKET_DATA_GAP
ANC11601,Trái Phiếu Công ty Cổ phần Dinh dưỡng Nông nghiệp Quốc tế,,BLOCKED_INSUFFICIENT_MARKET_DATA,BLOCKED_INSUFFICIENT_MARKET_DATA,DATA_REPAIR_REQUIRED,STEP28_NOT_ATTEMPTED,REJECTED,False,NOT_WATCHLIST_CANDIDATE,False,False,False,False,False,NOT_ATTEMPTED,NOT_ATTEMPTED,,,,,,,,,,"[""avg_volume_20d"", ""capex"", ""cfo"", ""equity"", ""gross_profit"", ""last_close"", ""last_price_date"", ""net_income"", ""revenue"", ""total_assets"", ""total_liabilities""]","[""Primary market data missing or incomplete.""]",CACHE_MISSING,PROVISIONAL_LOW,PROVISIONAL_PRIMARY_ONLY,NOT_AVAILABLE,NEEDS_MANUAL_BCTC_REVIEW,INSUFFICIENT_MARKET_DATA,LOW_CONFIDENCE_MARKET_DATA_GAP
ANT,Công ty Cổ phần Rau quả Thực phẩm An Giang,,BLOCKED_INSUFFICIENT_MARKET_DATA,BLOCKED_INSUFFICIENT_MARKET_DATA,DATA_REPAIR_REQUIRED,STEP28_NOT_ATTEMPTED,REJECTED,False,NOT_WATCHLIST_CANDIDATE,False,False,False,False,True,NOT_ATTEMPTED,NOT_ATTEMPTED,,,,,,11470.0,,11470.0,,"[""capex"", ""cfo"", ""equity"", ""gross_profit"", ""last_close"", ""last_price_date"", ""net_income"", ""revenue"", ""total_assets"", ""total_liabilities""]","[""Primary market data missing or incomplete.""]",PARTIAL_PROVISIONAL_DATA,PROVISIONAL_LOW,PROVISIONAL_PRIMARY_ONLY,NOT_AVAILABLE,NEEDS_MANUAL_BCTC_REVIEW,INSUFFICIENT_MARKET_DATA,LOW_CONFIDENCE_MARKET_DATA_GAP
ANV,Công ty Cổ phần Nam Việt,,BLOCKED_INSUFFICIENT_MARKET_DATA,BLOCKED_INSUFFICIENT_MARKET_DATA,DATA_REPAIR_REQUIRED,STEP28_NOT_ATTEMPTED,REJECTED,False,NOT_WATCHLIST_CANDIDATE,False,False,False,False,True,NOT_ATTEMPTED,NOT_ATTEMPTED,,,,,,396610.0,,396610.0,,"[""capex"", ""cfo"", ""equity"", ""gross_profit"", ""last_close"", ""last_price_date"", ""net_income"", ""revenue"", ""total_assets"", ""total_liabilities""]","[""Primary market data missing or incomplete.""]",PARTIAL_PROVISIONAL_DATA,PROVISIONAL_LOW,PROVISIONAL_PRIMARY_ONLY,NOT_AVAILABLE,NEEDS_MANUAL_BCTC_REVIEW,INSUFFICIENT_MARKET_DATA,LOW_CONFIDENCE_MARKET_DATA_GAP
APC,Công ty Cổ phần Chiếu xạ An Phú,,BLOCKED_INSUFFICIENT_MARKET_DATA,BLOCKED_INSUFFICIENT_MARKET_DATA,DATA_REPAIR_REQUIRED,STEP28_NOT_ATTEMPTED,REJECTED,False,NOT_WATCHLIST_CANDIDATE,False,False,False,False,True,NOT_ATTEMPTED,NOT_ATTEMPTED,,,,,,670.0,,670.0,,"[""capex"", ""cfo"", ""equity"", ""gross_profit"", ""last_close"", ""last_price_date"", ""net_income"", ""revenue"", ""total_assets"", ""total_liabilities""]","[""Primary market data missing or incomplete.""]",PARTIAL_PROVISIONAL_DATA,PROVISIONAL_LOW,PROVISIONAL_PRIMARY_ONLY,NOT_AVAILABLE,NEEDS_MANUAL_BCTC_REVIEW,INSUFFICIENT_MARKET_DATA,LOW_CONFIDENCE_MARKET_DATA_GAP
APF,Công ty Cổ phần Nông sản Thực phẩm Quảng Ngãi,,BLOCKED_INSUFFICIENT_MARKET_DATA,BLOCKED_INSUFFICIENT_MARKET_DATA,DATA_REPAIR_REQUIRED,STEP28_NOT_ATTEMPTED,REJECTED,False,NOT_WATCHLIST_CANDIDATE,False,False,False,False,True,NOT_ATTEMPTED,NOT_ATTEMPTED,,,,,,29320.0,,29320.0,,"[""capex"", ""cfo"", ""equity"", ""gross_profit"", ""last_close"", ""last_price_date"", ""net_income"", ""revenue"", ""total_assets"", ""total_liabilities""]","[""Primary market data missing or incomplete.""]",PARTIAL_PROVISIONAL_DATA,PROVISIONAL_LOW,PROVISIONAL_PRIMARY_ONLY,NOT_AVAILABLE,NEEDS_MANUAL_BCTC_REVIEW,INSUFFICIENT_MARKET_DATA,LOW_CONFIDENCE_MARKET_DATA_GAP
APG,Công ty Cổ phần Chứng khoán APG,,BLOCKED_INSUFFICIENT_MARKET_DATA,BLOCKED_INSUFFICIENT_MARKET_DATA,DATA_REPAIR_REQUIRED,STEP28_NOT_ATTEMPTED,REJECTED,False,NOT_WATCHLIST_CANDIDATE,False,False,False,False,True,NOT_ATTEMPTED,NOT_ATTEMPTED,,,,,4.6,248800.0,,248800.0,1144480.0,"[""capex"", ""cfo"", ""equity"", ""gross_profit"", ""last_price_date"", ""net_income"", ""revenue"", ""total_assets"", ""total_liabilities""]","[""Primary market data missing or incomplete.""]",PARTIAL_PROVISIONAL_DATA,PROVISIONAL_LOW,PROVISIONAL_PRIMARY_ONLY,NOT_AVAILABLE,NEEDS_MANUAL_BCTC_REVIEW,INSUFFICIENT_MARKET_DATA,LOW_CONFIDENCE_MARKET_DATA_GAP
APH,Công ty Cổ phần Tập đoàn An Phát Holdings,,BLOCKED_INSUFFICIENT_MARKET_DATA,BLOCKED_INSUFFICIENT_MARKET_DATA,DATA_REPAIR_REQUIRED,STEP28_NOT_ATTEMPTED,REJECTED,False,NOT_WATCHLIST_CANDIDATE,False,False,False,False,True,NOT_ATTEMPTED,NOT_ATTEMPTED,,,,,,126550.0,,126550.0,,"[""capex"", ""cfo"", ""equity"", ""gross_profit"", ""last_close"", ""last_price_date"", ""net_income"", ""revenue"", ""total_assets"", ""total_liabilities""]","[""Primary market data missing or incomplete.""]",PARTIAL_PROVISIONAL_DATA,PROVISIONAL_LOW,PROVISIONAL_PRIMARY_ONLY,NOT_AVAILABLE,NEEDS_MANUAL_BCTC_REVIEW,INSUFFICIENT_MARKET_DATA,LOW_CONFIDENCE_MARKET_DATA_GAP
API,Công ty Cổ phần Đầu tư Châu Á - Thái Bình Dương,,BLOCKED_INSUFFICIENT_MARKET_DATA,BLOCKED_INSUFFICIENT_MARKET_DATA,DATA_REPAIR_REQUIRED,STEP28_NOT_ATTEMPTED,REJECTED,False,NOT_WATCHLIST_CANDIDATE,False,False,False,False,True,NOT_ATTEMPTED,NOT_ATTEMPTED,,,,,,272710.0,,272710.0,,"[""capex"", ""cfo"", ""equity"", ""gross_profit"", ""last_close"", ""last_price_date"", ""net_income"", ""revenue"", ""total_assets"", ""total_liabilities""]","[""Primary market data missing or incomplete.""]",PARTIAL_PROVISIONAL_DATA,PROVISIONAL_LOW,PROVISIONAL_PRIMARY_ONLY,NOT_AVAILABLE,NEEDS_MANUAL_BCTC_REVIEW,INSUFFICIENT_MARKET_DATA,LOW_CONFIDENCE_MARKET_DATA_GAP
APL,Công ty Cổ phần Cơ khí và Thiết bị áp lực - VVMI,,BLOCKED_INSUFFICIENT_MARKET_DATA,BLOCKED_INSUFFICIENT_MARKET_DATA,DATA_REPAIR_REQUIRED,STEP28_NOT_ATTEMPTED,REJECTED,False,NOT_WATCHLIST_CANDIDATE,False,False,False,False,False,NOT_ATTEMPTED,NOT_ATTEMPTED,,,,,,,,,,"[""avg_volume_20d"", ""capex"", ""cfo"", ""equity"", ""gross_profit"", ""last_close"", ""last_price_date"", ""net_income"", ""revenue"", ""total_assets"", ""total_liabilities""]","[""Primary market data missing or incomplete.""]",INSUFFICIENT_DATA,PROVISIONAL_LOW,PROVISIONAL_PRIMARY_ONLY,NOT_AVAILABLE,NEEDS_MANUAL_BCTC_REVIEW,INSUFFICIENT_MARKET_DATA,LOW_CONFIDENCE_MARKET_DATA_GAP
APP,Công ty Cổ phần Phát triển Phụ gia và Sản phẩm dầu mỏ,,BLOCKED_INSUFFICIENT_MARKET_DATA,BLOCKED_INSUFFICIENT_MARKET_DATA,DATA_REPAIR_REQUIRED,STEP28_NOT_ATTEMPTED,REJECTED,False,NOT_WATCHLIST_CANDIDATE,False,False,False,False,True,NOT_ATTEMPTED,NOT_ATTEMPTED,,,,,,3200.0,,3200.0,,"[""capex"", ""cfo"", ""equity"", ""gross_profit"", ""last_close"", ""last_price_date"", ""net_income"", ""revenue"", ""total_assets"", ""total_liabilities""]","[""Primary market data missing or incomplete.""]",PARTIAL_PROVISIONAL_DATA,PROVISIONAL_LOW,PROVISIONAL_PRIMARY_ONLY,NOT_AVAILABLE,NEEDS_MANUAL_BCTC_REVIEW,INSUFFICIENT_MARKET_DATA,LOW_CONFIDENCE_MARKET_DATA_GAP
