ticker,period,document_type,source_url,candidate_url,issue,manual_review_required,priority,notes
NLG,2026,filing_page,https://www.namlongvn.com/en/investor-relations/,https://www.namlongvn.com/uploads/2026/04/NLG-AGM-2026-Report-session-Report-of-the-Board-in-2025-direction-for-2026-End-of-term-report-of-the-incumbent-BOD.pdf,OFFICIAL_DOMAIN_MATCH;HTTPS_LINK;TARGET_YEAR_OR_QUARTER_MATCH;DOCUMENT_FILE_EXTENSION;SOURCE_FROM_ERROR_PAGE_REVIEW;SOURCE_FROM_BLOCKED_PAGE_REVIEW;NO_FINANCE_KEYWORDS;PERIOD_NOT_EXACT_TARGET_REVIEW,True,medium,01ID_PATCH1_CANDIDATE_NOT_FINANCE_EVIDENCE_YET; HTTPS alone is not finance evidence
NLG,2025,filing_page,https://www.namlongvn.com/en/investor-relations/,https://www.namlongvn.com/uploads/assets/files/Dai-hoi-dong-co-dong/2025/20250428-nlg-cbtt-tai-lieu-sau-hop-dhdcd-thuong-nien-2025-en.pdf,OFFICIAL_DOMAIN_MATCH;HTTPS_LINK;TARGET_YEAR_OR_QUARTER_MATCH;DOCUMENT_FILE_EXTENSION;SOURCE_FROM_ERROR_PAGE_REVIEW;SOURCE_FROM_BLOCKED_PAGE_REVIEW;NO_FINANCE_KEYWORDS,True,medium,01ID_PATCH1_CANDIDATE_NOT_FINANCE_EVIDENCE_YET; HTTPS alone is not finance evidence
NLG,2025,filing_page,https://www.namlongvn.com/en/investor-relations/,https://www.namlongvn.com/uploads/assets/files/Dai-hoi-dong-co-dong/2025/20250428-nlg-cbtt-dieu-le-qcnb-ve-qtct-va-qchd-cua-hdqt-en.pdf,OFFICIAL_DOMAIN_MATCH;HTTPS_LINK;TARGET_YEAR_OR_QUARTER_MATCH;DOCUMENT_FILE_EXTENSION;SOURCE_FROM_ERROR_PAGE_REVIEW;SOURCE_FROM_BLOCKED_PAGE_REVIEW;NO_FINANCE_KEYWORDS,True,medium,01ID_PATCH1_CANDIDATE_NOT_FINANCE_EVIDENCE_YET; HTTPS alone is not finance evidence
NLG,2025,filing_page,https://www.namlongvn.com/en/investor-relations/,https://www.namlongvn.com/uploads/assets/files/Dai-hoi-dong-co-dong/2025/nlg-agm-2025-full-draft-of-operational-charter-of-the-board-of-directors.pdf,OFFICIAL_DOMAIN_MATCH;HTTPS_LINK;TARGET_YEAR_OR_QUARTER_MATCH;DOCUMENT_FILE_EXTENSION;SOURCE_FROM_ERROR_PAGE_REVIEW;SOURCE_FROM_BLOCKED_PAGE_REVIEW;NO_FINANCE_KEYWORDS,True,medium,01ID_PATCH1_CANDIDATE_NOT_FINANCE_EVIDENCE_YET; HTTPS alone is not finance evidence
NLG,2025,filing_page,https://www.namlongvn.com/en/investor-relations/,https://www.namlongvn.com/uploads/assets/files/Dai-hoi-dong-co-dong/2025/nlg-agm-2025-draft-meeting-minutes.pdf,OFFICIAL_DOMAIN_MATCH;HTTPS_LINK;TARGET_YEAR_OR_QUARTER_MATCH;DOCUMENT_FILE_EXTENSION;SOURCE_FROM_ERROR_PAGE_REVIEW;SOURCE_FROM_BLOCKED_PAGE_REVIEW;NO_FINANCE_KEYWORDS,True,medium,01ID_PATCH1_CANDIDATE_NOT_FINANCE_EVIDENCE_YET; HTTPS alone is not finance evidence
NLG,2025,filing_page,https://www.namlongvn.com/en/investor-relations/,https://www.namlongvn.com/uploads/assets/files/Dai-hoi-dong-co-dong/2025/nlg-agm-2025-draft-resolution.pdf,OFFICIAL_DOMAIN_MATCH;HTTPS_LINK;TARGET_YEAR_OR_QUARTER_MATCH;DOCUMENT_FILE_EXTENSION;SOURCE_FROM_ERROR_PAGE_REVIEW;SOURCE_FROM_BLOCKED_PAGE_REVIEW;NO_FINANCE_KEYWORDS,True,medium,01ID_PATCH1_CANDIDATE_NOT_FINANCE_EVIDENCE_YET; HTTPS alone is not finance evidence
NLG,2025,filing_page,https://www.namlongvn.com/en/investor-relations/,https://www.namlongvn.com/uploads/assets/files/Dai-hoi-dong-co-dong/2025/nlg-agm-2025-submission-supplementations-revisions-updates-of-charter-ir-on-cg-and-oc-of-bods.pdf,OFFICIAL_DOMAIN_MATCH;HTTPS_LINK;TARGET_YEAR_OR_QUARTER_MATCH;DOCUMENT_FILE_EXTENSION;SOURCE_FROM_ERROR_PAGE_REVIEW;SOURCE_FROM_BLOCKED_PAGE_REVIEW;NO_FINANCE_KEYWORDS,True,medium,01ID_PATCH1_CANDIDATE_NOT_FINANCE_EVIDENCE_YET; HTTPS alone is not finance evidence
NLG,2025,filing_page,https://www.namlongvn.com/en/investor-relations/,https://www.namlongvn.com/uploads/assets/files/Dai-hoi-dong-co-dong/2025/nlg-agm-2025-submission-of-the-bods-on-the-voting-matters.pdf,OFFICIAL_DOMAIN_MATCH;HTTPS_LINK;TARGET_YEAR_OR_QUARTER_MATCH;DOCUMENT_FILE_EXTENSION;SOURCE_FROM_ERROR_PAGE_REVIEW;SOURCE_FROM_BLOCKED_PAGE_REVIEW;NO_FINANCE_KEYWORDS,True,medium,01ID_PATCH1_CANDIDATE_NOT_FINANCE_EVIDENCE_YET; HTTPS alone is not finance evidence
NLG,2025,filing_page,https://www.namlongvn.com/en/investor-relations/,https://www.namlongvn.com/uploads/assets/files/Dai-hoi-dong-co-dong/2025/nlg-agm-2025-full-draft-of-charter.pdf,OFFICIAL_DOMAIN_MATCH;HTTPS_LINK;TARGET_YEAR_OR_QUARTER_MATCH;DOCUMENT_FILE_EXTENSION;SOURCE_FROM_ERROR_PAGE_REVIEW;SOURCE_FROM_BLOCKED_PAGE_REVIEW;NO_FINANCE_KEYWORDS,True,medium,01ID_PATCH1_CANDIDATE_NOT_FINANCE_EVIDENCE_YET; HTTPS alone is not finance evidence
NLG,2025,filing_page,https://www.namlongvn.com/en/investor-relations/,https://www.namlongvn.com/uploads/assets/files/Dai-hoi-dong-co-dong/2025/nlg-agm-2025-full-draft-of-internal-regulation-on-corporate-governance.pdf,OFFICIAL_DOMAIN_MATCH;HTTPS_LINK;TARGET_YEAR_OR_QUARTER_MATCH;DOCUMENT_FILE_EXTENSION;SOURCE_FROM_ERROR_PAGE_REVIEW;SOURCE_FROM_BLOCKED_PAGE_REVIEW;NO_FINANCE_KEYWORDS,True,medium,01ID_PATCH1_CANDIDATE_NOT_FINANCE_EVIDENCE_YET; HTTPS alone is not finance evidence
NLG,2025,filing_page,https://www.namlongvn.com/en/investor-relations/,https://www.namlongvn.com/uploads/assets/files/Dai-hoi-dong-co-dong/2025/nlg-agm-2025-submission-2025-bp-profit-distribution-dividend-payment-plan.pdf,OFFICIAL_DOMAIN_MATCH;HTTPS_LINK;TARGET_YEAR_OR_QUARTER_MATCH;DOCUMENT_FILE_EXTENSION;SOURCE_FROM_ERROR_PAGE_REVIEW;SOURCE_FROM_BLOCKED_PAGE_REVIEW;NO_FINANCE_KEYWORDS,True,medium,01ID_PATCH1_CANDIDATE_NOT_FINANCE_EVIDENCE_YET; HTTPS alone is not finance evidence
NLG,2025,filing_page,https://www.namlongvn.com/en/investor-relations/,https://www.namlongvn.com/uploads/assets/files/Dai-hoi-dong-co-dong/2025/nlg-agm-2025-submission-report-of-bo-ds-in-2024-and-direction-for-2025.pdf,OFFICIAL_DOMAIN_MATCH;HTTPS_LINK;TARGET_YEAR_OR_QUARTER_MATCH;DOCUMENT_FILE_EXTENSION;SOURCE_FROM_ERROR_PAGE_REVIEW;SOURCE_FROM_BLOCKED_PAGE_REVIEW;NO_FINANCE_KEYWORDS,True,medium,01ID_PATCH1_CANDIDATE_NOT_FINANCE_EVIDENCE_YET; HTTPS alone is not finance evidence
NLG,2025,filing_page,https://www.namlongvn.com/en/investor-relations/,https://www.namlongvn.com/uploads/assets/files/Dai-hoi-dong-co-dong/2025/nlg-agm-2025-submission-executive-long-term-incentive-policy-executive-share-scheme-for-3-years-2025-2027.pdf,OFFICIAL_DOMAIN_MATCH;HTTPS_LINK;TARGET_YEAR_OR_QUARTER_MATCH;DOCUMENT_FILE_EXTENSION;SOURCE_FROM_ERROR_PAGE_REVIEW;SOURCE_FROM_BLOCKED_PAGE_REVIEW;NO_FINANCE_KEYWORDS,True,medium,01ID_PATCH1_CANDIDATE_NOT_FINANCE_EVIDENCE_YET; HTTPS alone is not finance evidence
NLG,2025,filing_page,https://www.namlongvn.com/en/investor-relations/,https://www.namlongvn.com/uploads/assets/files/Dai-hoi-dong-co-dong/2025/nlg-agm-2025-executive-long-term-incentive-plan-executive-share-scheme-ess.pdf,OFFICIAL_DOMAIN_MATCH;HTTPS_LINK;TARGET_YEAR_OR_QUARTER_MATCH;DOCUMENT_FILE_EXTENSION;SOURCE_FROM_ERROR_PAGE_REVIEW;SOURCE_FROM_BLOCKED_PAGE_REVIEW;NO_FINANCE_KEYWORDS,True,medium,01ID_PATCH1_CANDIDATE_NOT_FINANCE_EVIDENCE_YET; HTTPS alone is not finance evidence
NLG,2025,filing_page,https://www.namlongvn.com/en/investor-relations/,https://www.namlongvn.com/uploads/assets/files/Dai-hoi-dong-co-dong/2025/nlg-agm-2025-revisions-updates-of-nam-long-s-business-lines.pdf,OFFICIAL_DOMAIN_MATCH;HTTPS_LINK;TARGET_YEAR_OR_QUARTER_MATCH;DOCUMENT_FILE_EXTENSION;SOURCE_FROM_ERROR_PAGE_REVIEW;SOURCE_FROM_BLOCKED_PAGE_REVIEW;NO_FINANCE_KEYWORDS,True,medium,01ID_PATCH1_CANDIDATE_NOT_FINANCE_EVIDENCE_YET; HTTPS alone is not finance evidence
NLG,2025,filing_page,https://www.namlongvn.com/en/investor-relations/,https://www.namlongvn.com/uploads/assets/files/Dai-hoi-dong-co-dong/2025/nlg-agm-2025-supplementations-revisions-updates-of-charter-ir-on-cg-oc-of-the-bods.pdf,OFFICIAL_DOMAIN_MATCH;HTTPS_LINK;TARGET_YEAR_OR_QUARTER_MATCH;DOCUMENT_FILE_EXTENSION;SOURCE_FROM_ERROR_PAGE_REVIEW;SOURCE_FROM_BLOCKED_PAGE_REVIEW;NO_FINANCE_KEYWORDS,True,medium,01ID_PATCH1_CANDIDATE_NOT_FINANCE_EVIDENCE_YET; HTTPS alone is not finance evidence
NLG,2025,filing_page,https://www.namlongvn.com/en/investor-relations/,https://www.namlongvn.com/uploads/assets/files/Dai-hoi-dong-co-dong/2025/nlg-agm-2025-report-of-audit-committee-and-monitoring-results-to-bom-in-2024.pdf,OFFICIAL_DOMAIN_MATCH;HTTPS_LINK;TARGET_YEAR_OR_QUARTER_MATCH;DOCUMENT_FILE_EXTENSION;SOURCE_FROM_ERROR_PAGE_REVIEW;SOURCE_FROM_BLOCKED_PAGE_REVIEW;NO_FINANCE_KEYWORDS,True,medium,01ID_PATCH1_CANDIDATE_NOT_FINANCE_EVIDENCE_YET; HTTPS alone is not finance evidence
NLG,2025,filing_page,https://www.namlongvn.com/en/investor-relations/,https://www.namlongvn.com/uploads/assets/files/Dai-hoi-dong-co-dong/2025/nlg-agm-2025-proposal-of-operation-budget-of-bods-for-2025.pdf,OFFICIAL_DOMAIN_MATCH;HTTPS_LINK;TARGET_YEAR_OR_QUARTER_MATCH;DOCUMENT_FILE_EXTENSION;SOURCE_FROM_ERROR_PAGE_REVIEW;SOURCE_FROM_BLOCKED_PAGE_REVIEW;NO_FINANCE_KEYWORDS,True,medium,01ID_PATCH1_CANDIDATE_NOT_FINANCE_EVIDENCE_YET; HTTPS alone is not finance evidence
NLG,2025,filing_page,https://www.namlongvn.com/en/investor-relations/,https://www.namlongvn.com/uploads/assets/files/Dai-hoi-dong-co-dong/2025/nlg-agm-2025-directors-officers-liability-insurance-for-bo-ds-members-2025.pdf,OFFICIAL_DOMAIN_MATCH;HTTPS_LINK;TARGET_YEAR_OR_QUARTER_MATCH;DOCUMENT_FILE_EXTENSION;SOURCE_FROM_ERROR_PAGE_REVIEW;SOURCE_FROM_BLOCKED_PAGE_REVIEW;NO_FINANCE_KEYWORDS,True,medium,01ID_PATCH1_CANDIDATE_NOT_FINANCE_EVIDENCE_YET; HTTPS alone is not finance evidence
NLG,2025,filing_page,https://www.namlongvn.com/en/investor-relations/,https://www.namlongvn.com/uploads/assets/files/Dai-hoi-dong-co-dong/2025/nlg-agm-2025-2024-profit-distribution-plan-dividend-payment-plan-by-cash.pdf,OFFICIAL_DOMAIN_MATCH;HTTPS_LINK;TARGET_YEAR_OR_QUARTER_MATCH;DOCUMENT_FILE_EXTENSION;SOURCE_FROM_ERROR_PAGE_REVIEW;SOURCE_FROM_BLOCKED_PAGE_REVIEW;NO_FINANCE_KEYWORDS,True,medium,01ID_PATCH1_CANDIDATE_NOT_FINANCE_EVIDENCE_YET; HTTPS alone is not finance evidence
NLG,2025,filing_page,https://www.namlongvn.com/en/investor-relations/,https://www.namlongvn.com/uploads/assets/files/Dai-hoi-dong-co-dong/2025/nlg-agm-2025-2025-bp-profit-distribution-dividend-payment-plan.pdf,OFFICIAL_DOMAIN_MATCH;HTTPS_LINK;TARGET_YEAR_OR_QUARTER_MATCH;DOCUMENT_FILE_EXTENSION;SOURCE_FROM_ERROR_PAGE_REVIEW;SOURCE_FROM_BLOCKED_PAGE_REVIEW;NO_FINANCE_KEYWORDS,True,medium,01ID_PATCH1_CANDIDATE_NOT_FINANCE_EVIDENCE_YET; HTTPS alone is not finance evidence
NLG,2025,filing_page,https://www.namlongvn.com/en/investor-relations/,https://www.namlongvn.com/uploads/assets/files/Dai-hoi-dong-co-dong/2025/nlg-agm-2025-report-of-board-of-directors-in-2024-and-direction-for-2025.pdf,OFFICIAL_DOMAIN_MATCH;HTTPS_LINK;TARGET_YEAR_OR_QUARTER_MATCH;DOCUMENT_FILE_EXTENSION;SOURCE_FROM_ERROR_PAGE_REVIEW;SOURCE_FROM_BLOCKED_PAGE_REVIEW;NO_FINANCE_KEYWORDS,True,medium,01ID_PATCH1_CANDIDATE_NOT_FINANCE_EVIDENCE_YET; HTTPS alone is not finance evidence
NLG,2025,filing_page,https://www.namlongvn.com/en/investor-relations/,https://www.namlongvn.com/uploads/assets/files/Dai-hoi-dong-co-dong/2025/nlg-agm-2025-report-of-independent-board-members-and-the-board-s-performance-evaluation-in-2024.pdf,OFFICIAL_DOMAIN_MATCH;HTTPS_LINK;TARGET_YEAR_OR_QUARTER_MATCH;DOCUMENT_FILE_EXTENSION;SOURCE_FROM_ERROR_PAGE_REVIEW;SOURCE_FROM_BLOCKED_PAGE_REVIEW;NO_FINANCE_KEYWORDS,True,medium,01ID_PATCH1_CANDIDATE_NOT_FINANCE_EVIDENCE_YET; HTTPS alone is not finance evidence
NLG,2025,financial_statement,https://www.namlongvn.com/en/investor-relations/,https://www.namlongvn.com/uploads/assets/files/Dai-hoi-dong-co-dong/2025/nlg-agm-2025-nam-long-highlights-in-2024-audited-consolidated-financial-reports-2024.pdf,OFFICIAL_DOMAIN_MATCH;HTTPS_LINK;FINANCE_KEYWORD;CONSOLIDATED_KEYWORD_MATCH;AUDITED_OR_REVIEWED_KEYWORD_MATCH;TARGET_YEAR_OR_QUARTER_MATCH;DOCUMENT_FILE_EXTENSION;SOURCE_FROM_ERROR_PAGE_REVIEW;SOURCE_FROM_BLOCKED_PAGE_REVIEW;DIRECT_PDF_FINANCE_KEYWORD,True,medium,01ID_PATCH1_CANDIDATE_NOT_FINANCE_EVIDENCE_YET; HTTPS alone is not finance evidence
NLG,2025,filing_page,https://www.namlongvn.com/en/investor-relations/,https://www.namlongvn.com/uploads/assets/files/Dai-hoi-dong-co-dong/2025/nlg-agm-2025-rules-of-voting.pdf,OFFICIAL_DOMAIN_MATCH;HTTPS_LINK;TARGET_YEAR_OR_QUARTER_MATCH;DOCUMENT_FILE_EXTENSION;SOURCE_FROM_ERROR_PAGE_REVIEW;SOURCE_FROM_BLOCKED_PAGE_REVIEW;NO_FINANCE_KEYWORDS,True,medium,01ID_PATCH1_CANDIDATE_NOT_FINANCE_EVIDENCE_YET; HTTPS alone is not finance evidence
NLG,2025,filing_page,https://www.namlongvn.com/en/investor-relations/,https://www.namlongvn.com/uploads/assets/files/Dai-hoi-dong-co-dong/2025/nlg-agm-2025-regulations.pdf,OFFICIAL_DOMAIN_MATCH;HTTPS_LINK;TARGET_YEAR_OR_QUARTER_MATCH;DOCUMENT_FILE_EXTENSION;SOURCE_FROM_ERROR_PAGE_REVIEW;SOURCE_FROM_BLOCKED_PAGE_REVIEW;NO_FINANCE_KEYWORDS,True,medium,01ID_PATCH1_CANDIDATE_NOT_FINANCE_EVIDENCE_YET; HTTPS alone is not finance evidence
NLG,2025,filing_page,https://www.namlongvn.com/en/investor-relations/,https://www.namlongvn.com/uploads/assets/files/Dai-hoi-dong-co-dong/2025/nlg-agm-2025-letter-of-authorization.pdf,OFFICIAL_DOMAIN_MATCH;HTTPS_LINK;TARGET_YEAR_OR_QUARTER_MATCH;DOCUMENT_FILE_EXTENSION;SOURCE_FROM_ERROR_PAGE_REVIEW;SOURCE_FROM_BLOCKED_PAGE_REVIEW;NO_FINANCE_KEYWORDS,True,medium,01ID_PATCH1_CANDIDATE_NOT_FINANCE_EVIDENCE_YET; HTTPS alone is not finance evidence
NLG,2025,filing_page,https://www.namlongvn.com/en/investor-relations/,https://www.namlongvn.com/uploads/assets/files/Dai-hoi-dong-co-dong/2025/nlg-agm-2025-agenda.pdf,OFFICIAL_DOMAIN_MATCH;HTTPS_LINK;TARGET_YEAR_OR_QUARTER_MATCH;DOCUMENT_FILE_EXTENSION;SOURCE_FROM_ERROR_PAGE_REVIEW;SOURCE_FROM_BLOCKED_PAGE_REVIEW;NO_FINANCE_KEYWORDS,True,medium,01ID_PATCH1_CANDIDATE_NOT_FINANCE_EVIDENCE_YET; HTTPS alone is not finance evidence
NLG,2025,filing_page,https://www.namlongvn.com/en/investor-relations/,https://www.namlongvn.com/uploads/assets/files/Dai-hoi-dong-co-dong/2025/nlg-agm-2025-invitation.pdf,OFFICIAL_DOMAIN_MATCH;HTTPS_LINK;TARGET_YEAR_OR_QUARTER_MATCH;DOCUMENT_FILE_EXTENSION;SOURCE_FROM_ERROR_PAGE_REVIEW;SOURCE_FROM_BLOCKED_PAGE_REVIEW;NO_FINANCE_KEYWORDS,True,medium,01ID_PATCH1_CANDIDATE_NOT_FINANCE_EVIDENCE_YET; HTTPS alone is not finance evidence
NLG,2025,filing_page,https://www.namlongvn.com/en/investor-relations/,https://www.namlongvn.com/uploads/assets/files/Dai-hoi-dong-co-dong/2025/nlg-agm-2025-submission-selection-of-auditor-for-2025.pdf,OFFICIAL_DOMAIN_MATCH;HTTPS_LINK;TARGET_YEAR_OR_QUARTER_MATCH;DOCUMENT_FILE_EXTENSION;SOURCE_FROM_ERROR_PAGE_REVIEW;SOURCE_FROM_BLOCKED_PAGE_REVIEW;NO_FINANCE_KEYWORDS,True,medium,01ID_PATCH1_CANDIDATE_NOT_FINANCE_EVIDENCE_YET; HTTPS alone is not finance evidence
NLG,2025,filing_page,https://www.namlongvn.com/en/investor-relations/,https://www.namlongvn.com/uploads/assets/files/Dai-hoi-dong-co-dong/2025/nlg-agm-2025-submission-revisions-updates-of-nam-long-s-business-lines.pdf,OFFICIAL_DOMAIN_MATCH;HTTPS_LINK;TARGET_YEAR_OR_QUARTER_MATCH;DOCUMENT_FILE_EXTENSION;SOURCE_FROM_ERROR_PAGE_REVIEW;SOURCE_FROM_BLOCKED_PAGE_REVIEW;NO_FINANCE_KEYWORDS,True,medium,01ID_PATCH1_CANDIDATE_NOT_FINANCE_EVIDENCE_YET; HTTPS alone is not finance evidence
NLG,2025,filing_page,https://www.namlongvn.com/en/investor-relations/,https://www.namlongvn.com/uploads/assets/files/Dai-hoi-dong-co-dong/2025/nlg-agm-2025-submission-2025-operation-budget-and-do-insurance-for-bods.pdf,OFFICIAL_DOMAIN_MATCH;HTTPS_LINK;TARGET_YEAR_OR_QUARTER_MATCH;DOCUMENT_FILE_EXTENSION;SOURCE_FROM_ERROR_PAGE_REVIEW;SOURCE_FROM_BLOCKED_PAGE_REVIEW;NO_FINANCE_KEYWORDS,True,medium,01ID_PATCH1_CANDIDATE_NOT_FINANCE_EVIDENCE_YET; HTTPS alone is not finance evidence
NLG,2025,financial_statement,https://www.namlongvn.com/en/investor-relations/,https://www.namlongvn.com/uploads/assets/files/Dai-hoi-dong-co-dong/2025/nlg-agm-2025-submission-audited-financial-report-2024-profit-distribution-plan-2024.pdf,OFFICIAL_DOMAIN_MATCH;HTTPS_LINK;FINANCE_KEYWORD;AUDITED_OR_REVIEWED_KEYWORD_MATCH;TARGET_YEAR_OR_QUARTER_MATCH;DOCUMENT_FILE_EXTENSION;SOURCE_FROM_ERROR_PAGE_REVIEW;SOURCE_FROM_BLOCKED_PAGE_REVIEW;DIRECT_PDF_FINANCE_KEYWORD,True,medium,01ID_PATCH1_CANDIDATE_NOT_FINANCE_EVIDENCE_YET; HTTPS alone is not finance evidence
NLG,DISCOVERY_REVIEW,filing_page,https://www.namlongvn.com/en/investor-relations/,https://www.namlongvn.com/uploads/assets/files/Dai-hoi-dong-co-dong/nlg-agm-2024-draft-resolution.pdf,OFFICIAL_DOMAIN_MATCH;HTTPS_LINK;DOCUMENT_FILE_EXTENSION;SOURCE_FROM_ERROR_PAGE_REVIEW;OLD_YEAR_PENALTY;SOURCE_FROM_BLOCKED_PAGE_REVIEW;NO_FINANCE_KEYWORDS,True,medium,01ID_PATCH1_CANDIDATE_NOT_FINANCE_EVIDENCE_YET; HTTPS alone is not finance evidence
NLG,DISCOVERY_REVIEW,filing_page,https://www.namlongvn.com/en/investor-relations/,https://www.namlongvn.com/uploads/assets/files/Dai-hoi-dong-co-dong/nlg-agm-2024-report-session-report-of-the-bods-in-2023-direction-for-2024.pdf,OFFICIAL_DOMAIN_MATCH;HTTPS_LINK;DOCUMENT_FILE_EXTENSION;SOURCE_FROM_ERROR_PAGE_REVIEW;OLD_YEAR_PENALTY;SOURCE_FROM_BLOCKED_PAGE_REVIEW;NO_FINANCE_KEYWORDS,True,medium,01ID_PATCH1_CANDIDATE_NOT_FINANCE_EVIDENCE_YET; HTTPS alone is not finance evidence
NLG,DISCOVERY_REVIEW,filing_page,https://www.namlongvn.com/en/investor-relations/,https://www.namlongvn.com/uploads/assets/files/Dai-hoi-dong-co-dong/nlg-agm-2024-submission-of-the-bods-on-the-voting-matters.pdf,OFFICIAL_DOMAIN_MATCH;HTTPS_LINK;DOCUMENT_FILE_EXTENSION;SOURCE_FROM_ERROR_PAGE_REVIEW;OLD_YEAR_PENALTY;SOURCE_FROM_BLOCKED_PAGE_REVIEW;NO_FINANCE_KEYWORDS,True,medium,01ID_PATCH1_CANDIDATE_NOT_FINANCE_EVIDENCE_YET; HTTPS alone is not finance evidence
NLG,DISCOVERY_REVIEW,filing_page,https://www.namlongvn.com/en/investor-relations/,https://www.namlongvn.com/uploads/assets/files/%C4%90%E1%BA%A1i%20h%E1%BB%99i%20%C4%91%E1%BB%93ng%20c%E1%BB%95%20%C4%91%C3%B4ng/NLG%20-%20AGM%202024%20-%20Draft%20Meeting%20Minutes.pdf,OFFICIAL_DOMAIN_MATCH;HTTPS_LINK;DOCUMENT_FILE_EXTENSION;SOURCE_FROM_ERROR_PAGE_REVIEW;OLD_YEAR_PENALTY;SOURCE_FROM_BLOCKED_PAGE_REVIEW;NO_FINANCE_KEYWORDS,True,medium,01ID_PATCH1_CANDIDATE_NOT_FINANCE_EVIDENCE_YET; HTTPS alone is not finance evidence
NLG,DISCOVERY_REVIEW,filing_page,https://www.namlongvn.com/en/investor-relations/,https://www.namlongvn.com/uploads/assets/files/Dai-hoi-dong-co-dong/nlg-agm-2024-report-session-2024-bp-profit-distribution-dividend-payment-plan.pdf,OFFICIAL_DOMAIN_MATCH;HTTPS_LINK;DOCUMENT_FILE_EXTENSION;SOURCE_FROM_ERROR_PAGE_REVIEW;OLD_YEAR_PENALTY;SOURCE_FROM_BLOCKED_PAGE_REVIEW;NO_FINANCE_KEYWORDS,True,medium,01ID_PATCH1_CANDIDATE_NOT_FINANCE_EVIDENCE_YET; HTTPS alone is not finance evidence
NLG,DISCOVERY_REVIEW,filing_page,https://www.namlongvn.com/en/investor-relations/,https://www.namlongvn.com/uploads/assets/files/Dai-hoi-dong-co-dong/nlg-agm-2024-report-of-the-bods-in-2023-direction-for-2024.pdf,OFFICIAL_DOMAIN_MATCH;HTTPS_LINK;DOCUMENT_FILE_EXTENSION;SOURCE_FROM_ERROR_PAGE_REVIEW;OLD_YEAR_PENALTY;SOURCE_FROM_BLOCKED_PAGE_REVIEW;NO_FINANCE_KEYWORDS,True,medium,01ID_PATCH1_CANDIDATE_NOT_FINANCE_EVIDENCE_YET; HTTPS alone is not finance evidence
NLG,DISCOVERY_REVIEW,filing_page,https://www.namlongvn.com/en/investor-relations/,https://www.namlongvn.com/uploads/assets/files/%C4%90%E1%BA%A1i%20h%E1%BB%99i%20%C4%91%E1%BB%93ng%20c%E1%BB%95%20%C4%91%C3%B4ng/NLG%20-%20AGM%202024%20-%20Report%20session%20-%202023%20Audit%20Committee%20Report.pdf,OFFICIAL_DOMAIN_MATCH;HTTPS_LINK;DOCUMENT_FILE_EXTENSION;SOURCE_FROM_ERROR_PAGE_REVIEW;OLD_YEAR_PENALTY;SOURCE_FROM_BLOCKED_PAGE_REVIEW;NO_FINANCE_KEYWORDS,True,medium,01ID_PATCH1_CANDIDATE_NOT_FINANCE_EVIDENCE_YET; HTTPS alone is not finance evidence
NLG,DISCOVERY_REVIEW,filing_page,https://www.namlongvn.com/en/investor-relations/,https://www.namlongvn.com/uploads/assets/files/%C4%90%E1%BA%A1i%20h%E1%BB%99i%20%C4%91%E1%BB%93ng%20c%E1%BB%95%20%C4%91%C3%B4ng/NLG%20-%20AGM%202024%20-%20Regulations.pdf,OFFICIAL_DOMAIN_MATCH;HTTPS_LINK;DOCUMENT_FILE_EXTENSION;SOURCE_FROM_ERROR_PAGE_REVIEW;OLD_YEAR_PENALTY;SOURCE_FROM_BLOCKED_PAGE_REVIEW;NO_FINANCE_KEYWORDS,True,medium,01ID_PATCH1_CANDIDATE_NOT_FINANCE_EVIDENCE_YET; HTTPS alone is not finance evidence
NLG,DISCOVERY_REVIEW,filing_page,https://www.namlongvn.com/en/investor-relations/,https://www.namlongvn.com/uploads/assets/files/%C4%90%E1%BA%A1i%20h%E1%BB%99i%20%C4%91%E1%BB%93ng%20c%E1%BB%95%20%C4%91%C3%B4ng/NLG%20-%20AGM%202024%20-%20Invitation.pdf,OFFICIAL_DOMAIN_MATCH;HTTPS_LINK;DOCUMENT_FILE_EXTENSION;SOURCE_FROM_ERROR_PAGE_REVIEW;OLD_YEAR_PENALTY;SOURCE_FROM_BLOCKED_PAGE_REVIEW;NO_FINANCE_KEYWORDS,True,medium,01ID_PATCH1_CANDIDATE_NOT_FINANCE_EVIDENCE_YET; HTTPS alone is not finance evidence
NLG,DISCOVERY_REVIEW,filing_page,https://www.namlongvn.com/en/investor-relations/,https://www.namlongvn.com/uploads/assets/files/%C4%90%E1%BA%A1i%20h%E1%BB%99i%20%C4%91%E1%BB%93ng%20c%E1%BB%95%20%C4%91%C3%B4ng/NLG%20-%20AGM%202024%20-%20Rules%20of%20voting.pdf,OFFICIAL_DOMAIN_MATCH;HTTPS_LINK;DOCUMENT_FILE_EXTENSION;SOURCE_FROM_ERROR_PAGE_REVIEW;OLD_YEAR_PENALTY;SOURCE_FROM_BLOCKED_PAGE_REVIEW;NO_FINANCE_KEYWORDS,True,medium,01ID_PATCH1_CANDIDATE_NOT_FINANCE_EVIDENCE_YET; HTTPS alone is not finance evidence
