dataset_name,record_key,ticker,field_name,source_category,source_name,source_priority_rank,value,normalized_value,source_url,fetch_time,confidence_raw,evidence_status,reconciliation_status,notes
universe,ticker=VND,VND,exchange,vnstock,vnstock:kbs,5,HOSE,hose,https://vnstocks.com/,2026-06-04T03:25:28+00:00,medium,EVIDENCE_AVAILABLE,RESOLVED_BY_SINGLE_SOURCE,real universe row from vnstock Listing.symbols_by_exchange
universe,ticker=VND,VND,company_name,vnstock,vnstock:kbs,5,CTCP Chứng khoán VNDIRECT,ctcp chứng khoán vndirect,https://vnstocks.com/,2026-06-04T03:25:28+00:00,medium,EVIDENCE_AVAILABLE,RESOLVED_BY_SINGLE_SOURCE,real universe row from vnstock Listing.symbols_by_exchange
universe,ticker=VND,VND,listing_status,vnstock,vnstock:kbs,5,LISTED,listed,https://vnstocks.com/,2026-06-04T03:25:28+00:00,medium,EVIDENCE_AVAILABLE,RESOLVED_BY_SINGLE_SOURCE,real universe row from vnstock Listing.symbols_by_exchange
universe,ticker=VND,VND,source,vnstock,vnstock:kbs,5,vnstock:kbs,vnstock:kbs,https://vnstocks.com/,2026-06-04T03:25:28+00:00,medium,EVIDENCE_AVAILABLE,NOT_REQUIRED_FOR_RECONCILIATION,real universe row from vnstock Listing.symbols_by_exchange
universe,ticker=VND,VND,source_url,vnstock,vnstock:kbs,5,https://vnstocks.com/,https://vnstocks.com/,https://vnstocks.com/,2026-06-04T03:25:28+00:00,medium,EVIDENCE_AVAILABLE,NOT_REQUIRED_FOR_RECONCILIATION,real universe row from vnstock Listing.symbols_by_exchange
universe,ticker=VND,VND,fetch_time,vnstock,vnstock:kbs,5,2026-06-04T03:25:28+00:00,2026-06-04t03:25:28+00:00,https://vnstocks.com/,2026-06-04T03:25:28+00:00,medium,EVIDENCE_AVAILABLE,NOT_REQUIRED_FOR_RECONCILIATION,real universe row from vnstock Listing.symbols_by_exchange
universe,ticker=VND,VND,confidence_raw,vnstock,vnstock:kbs,5,medium,medium,https://vnstocks.com/,2026-06-04T03:25:28+00:00,medium,EVIDENCE_AVAILABLE,NOT_REQUIRED_FOR_RECONCILIATION,real universe row from vnstock Listing.symbols_by_exchange
universe,ticker=GAS,GAS,ticker,vnstock,vnstock:kbs,5,GAS,gas,https://vnstocks.com/,2026-06-04T03:25:28+00:00,medium,EVIDENCE_AVAILABLE,RESOLVED_BY_SINGLE_SOURCE,real universe row from vnstock Listing.symbols_by_exchange
universe,ticker=GAS,GAS,exchange,vnstock,vnstock:kbs,5,HOSE,hose,https://vnstocks.com/,2026-06-04T03:25:28+00:00,medium,EVIDENCE_AVAILABLE,RESOLVED_BY_SINGLE_SOURCE,real universe row from vnstock Listing.symbols_by_exchange
universe,ticker=GAS,GAS,company_name,vnstock,vnstock:kbs,5,Tổng Công ty Khí Việt Nam - CTCP,tổng công ty khí việt nam - ctcp,https://vnstocks.com/,2026-06-04T03:25:28+00:00,medium,EVIDENCE_AVAILABLE,RESOLVED_BY_SINGLE_SOURCE,real universe row from vnstock Listing.symbols_by_exchange
universe,ticker=GAS,GAS,listing_status,vnstock,vnstock:kbs,5,LISTED,listed,https://vnstocks.com/,2026-06-04T03:25:28+00:00,medium,EVIDENCE_AVAILABLE,RESOLVED_BY_SINGLE_SOURCE,real universe row from vnstock Listing.symbols_by_exchange
universe,ticker=GAS,GAS,source,vnstock,vnstock:kbs,5,vnstock:kbs,vnstock:kbs,https://vnstocks.com/,2026-06-04T03:25:28+00:00,medium,EVIDENCE_AVAILABLE,NOT_REQUIRED_FOR_RECONCILIATION,real universe row from vnstock Listing.symbols_by_exchange
universe,ticker=GAS,GAS,source_url,vnstock,vnstock:kbs,5,https://vnstocks.com/,https://vnstocks.com/,https://vnstocks.com/,2026-06-04T03:25:28+00:00,medium,EVIDENCE_AVAILABLE,NOT_REQUIRED_FOR_RECONCILIATION,real universe row from vnstock Listing.symbols_by_exchange
universe,ticker=GAS,GAS,fetch_time,vnstock,vnstock:kbs,5,2026-06-04T03:25:28+00:00,2026-06-04t03:25:28+00:00,https://vnstocks.com/,2026-06-04T03:25:28+00:00,medium,EVIDENCE_AVAILABLE,NOT_REQUIRED_FOR_RECONCILIATION,real universe row from vnstock Listing.symbols_by_exchange
universe,ticker=GAS,GAS,confidence_raw,vnstock,vnstock:kbs,5,medium,medium,https://vnstocks.com/,2026-06-04T03:25:28+00:00,medium,EVIDENCE_AVAILABLE,NOT_REQUIRED_FOR_RECONCILIATION,real universe row from vnstock Listing.symbols_by_exchange
universe,ticker=PVS,PVS,ticker,vnstock,vnstock:kbs,5,PVS,pvs,https://vnstocks.com/,2026-06-04T03:25:28+00:00,medium,EVIDENCE_AVAILABLE,RESOLVED_BY_SINGLE_SOURCE,real universe row from vnstock Listing.symbols_by_exchange
universe,ticker=PVS,PVS,exchange,vnstock,vnstock:kbs,5,HNX,hnx,https://vnstocks.com/,2026-06-04T03:25:28+00:00,medium,EVIDENCE_AVAILABLE,RESOLVED_BY_SINGLE_SOURCE,real universe row from vnstock Listing.symbols_by_exchange
universe,ticker=PVS,PVS,company_name,vnstock,vnstock:kbs,5,Tổng Công ty cổ phần Dịch vụ Kỹ thuật Dầu khí Việt Nam,tổng công ty cổ phần dịch vụ kỹ thuật dầu khí việt nam,https://vnstocks.com/,2026-06-04T03:25:28+00:00,medium,EVIDENCE_AVAILABLE,RESOLVED_BY_SINGLE_SOURCE,real universe row from vnstock Listing.symbols_by_exchange
universe,ticker=PVS,PVS,listing_status,vnstock,vnstock:kbs,5,LISTED,listed,https://vnstocks.com/,2026-06-04T03:25:28+00:00,medium,EVIDENCE_AVAILABLE,RESOLVED_BY_SINGLE_SOURCE,real universe row from vnstock Listing.symbols_by_exchange
universe,ticker=PVS,PVS,source,vnstock,vnstock:kbs,5,vnstock:kbs,vnstock:kbs,https://vnstocks.com/,2026-06-04T03:25:28+00:00,medium,EVIDENCE_AVAILABLE,NOT_REQUIRED_FOR_RECONCILIATION,real universe row from vnstock Listing.symbols_by_exchange
universe,ticker=PVS,PVS,source_url,vnstock,vnstock:kbs,5,https://vnstocks.com/,https://vnstocks.com/,https://vnstocks.com/,2026-06-04T03:25:28+00:00,medium,EVIDENCE_AVAILABLE,NOT_REQUIRED_FOR_RECONCILIATION,real universe row from vnstock Listing.symbols_by_exchange
universe,ticker=PVS,PVS,fetch_time,vnstock,vnstock:kbs,5,2026-06-04T03:25:28+00:00,2026-06-04t03:25:28+00:00,https://vnstocks.com/,2026-06-04T03:25:28+00:00,medium,EVIDENCE_AVAILABLE,NOT_REQUIRED_FOR_RECONCILIATION,real universe row from vnstock Listing.symbols_by_exchange
universe,ticker=PVS,PVS,confidence_raw,vnstock,vnstock:kbs,5,medium,medium,https://vnstocks.com/,2026-06-04T03:25:28+00:00,medium,EVIDENCE_AVAILABLE,NOT_REQUIRED_FOR_RECONCILIATION,real universe row from vnstock Listing.symbols_by_exchange
universe,ticker=FPT,FPT,ticker,vnstock,vnstock:kbs,5,FPT,fpt,https://vnstocks.com/,2026-06-04T03:25:28+00:00,medium,EVIDENCE_AVAILABLE,RESOLVED_BY_SINGLE_SOURCE,real universe row from vnstock Listing.symbols_by_exchange
universe,ticker=FPT,FPT,exchange,vnstock,vnstock:kbs,5,HOSE,hose,https://vnstocks.com/,2026-06-04T03:25:28+00:00,medium,EVIDENCE_AVAILABLE,RESOLVED_BY_SINGLE_SOURCE,real universe row from vnstock Listing.symbols_by_exchange
universe,ticker=FPT,FPT,company_name,vnstock,vnstock:kbs,5,CTCP FPT,ctcp fpt,https://vnstocks.com/,2026-06-04T03:25:28+00:00,medium,EVIDENCE_AVAILABLE,RESOLVED_BY_SINGLE_SOURCE,real universe row from vnstock Listing.symbols_by_exchange
universe,ticker=FPT,FPT,listing_status,vnstock,vnstock:kbs,5,LISTED,listed,https://vnstocks.com/,2026-06-04T03:25:28+00:00,medium,EVIDENCE_AVAILABLE,RESOLVED_BY_SINGLE_SOURCE,real universe row from vnstock Listing.symbols_by_exchange
universe,ticker=FPT,FPT,source,vnstock,vnstock:kbs,5,vnstock:kbs,vnstock:kbs,https://vnstocks.com/,2026-06-04T03:25:28+00:00,medium,EVIDENCE_AVAILABLE,NOT_REQUIRED_FOR_RECONCILIATION,real universe row from vnstock Listing.symbols_by_exchange
universe,ticker=FPT,FPT,source_url,vnstock,vnstock:kbs,5,https://vnstocks.com/,https://vnstocks.com/,https://vnstocks.com/,2026-06-04T03:25:28+00:00,medium,EVIDENCE_AVAILABLE,NOT_REQUIRED_FOR_RECONCILIATION,real universe row from vnstock Listing.symbols_by_exchange
universe,ticker=FPT,FPT,fetch_time,vnstock,vnstock:kbs,5,2026-06-04T03:25:28+00:00,2026-06-04t03:25:28+00:00,https://vnstocks.com/,2026-06-04T03:25:28+00:00,medium,EVIDENCE_AVAILABLE,NOT_REQUIRED_FOR_RECONCILIATION,real universe row from vnstock Listing.symbols_by_exchange
universe,ticker=FPT,FPT,confidence_raw,vnstock,vnstock:kbs,5,medium,medium,https://vnstocks.com/,2026-06-04T03:25:28+00:00,medium,EVIDENCE_AVAILABLE,NOT_REQUIRED_FOR_RECONCILIATION,real universe row from vnstock Listing.symbols_by_exchange
universe,ticker=MWG,MWG,ticker,vnstock,vnstock:kbs,5,MWG,mwg,https://vnstocks.com/,2026-06-04T03:25:28+00:00,medium,EVIDENCE_AVAILABLE,RESOLVED_BY_SINGLE_SOURCE,real universe row from vnstock Listing.symbols_by_exchange
universe,ticker=MWG,MWG,exchange,vnstock,vnstock:kbs,5,HOSE,hose,https://vnstocks.com/,2026-06-04T03:25:28+00:00,medium,EVIDENCE_AVAILABLE,RESOLVED_BY_SINGLE_SOURCE,real universe row from vnstock Listing.symbols_by_exchange
universe,ticker=MWG,MWG,company_name,vnstock,vnstock:kbs,5,CTCP Đầu tư Thế giới Di động,ctcp đầu tư thế giới di động,https://vnstocks.com/,2026-06-04T03:25:28+00:00,medium,EVIDENCE_AVAILABLE,RESOLVED_BY_SINGLE_SOURCE,real universe row from vnstock Listing.symbols_by_exchange
universe,ticker=MWG,MWG,listing_status,vnstock,vnstock:kbs,5,LISTED,listed,https://vnstocks.com/,2026-06-04T03:25:28+00:00,medium,EVIDENCE_AVAILABLE,RESOLVED_BY_SINGLE_SOURCE,real universe row from vnstock Listing.symbols_by_exchange
universe,ticker=MWG,MWG,source,vnstock,vnstock:kbs,5,vnstock:kbs,vnstock:kbs,https://vnstocks.com/,2026-06-04T03:25:28+00:00,medium,EVIDENCE_AVAILABLE,NOT_REQUIRED_FOR_RECONCILIATION,real universe row from vnstock Listing.symbols_by_exchange
universe,ticker=MWG,MWG,source_url,vnstock,vnstock:kbs,5,https://vnstocks.com/,https://vnstocks.com/,https://vnstocks.com/,2026-06-04T03:25:28+00:00,medium,EVIDENCE_AVAILABLE,NOT_REQUIRED_FOR_RECONCILIATION,real universe row from vnstock Listing.symbols_by_exchange
universe,ticker=MWG,MWG,fetch_time,vnstock,vnstock:kbs,5,2026-06-04T03:25:28+00:00,2026-06-04t03:25:28+00:00,https://vnstocks.com/,2026-06-04T03:25:28+00:00,medium,EVIDENCE_AVAILABLE,NOT_REQUIRED_FOR_RECONCILIATION,real universe row from vnstock Listing.symbols_by_exchange
universe,ticker=MWG,MWG,confidence_raw,vnstock,vnstock:kbs,5,medium,medium,https://vnstocks.com/,2026-06-04T03:25:28+00:00,medium,EVIDENCE_AVAILABLE,NOT_REQUIRED_FOR_RECONCILIATION,real universe row from vnstock Listing.symbols_by_exchange
universe,ticker=VGC,VGC,ticker,vnstock,vnstock:kbs,5,VGC,vgc,https://vnstocks.com/,2026-06-04T03:25:28+00:00,medium,EVIDENCE_AVAILABLE,RESOLVED_BY_SINGLE_SOURCE,real universe row from vnstock Listing.symbols_by_exchange
universe,ticker=VGC,VGC,exchange,vnstock,vnstock:kbs,5,HOSE,hose,https://vnstocks.com/,2026-06-04T03:25:28+00:00,medium,EVIDENCE_AVAILABLE,RESOLVED_BY_SINGLE_SOURCE,real universe row from vnstock Listing.symbols_by_exchange
universe,ticker=VGC,VGC,company_name,vnstock,vnstock:kbs,5,Tổng Công ty Viglacera - CTCP,tổng công ty viglacera - ctcp,https://vnstocks.com/,2026-06-04T03:25:28+00:00,medium,EVIDENCE_AVAILABLE,RESOLVED_BY_SINGLE_SOURCE,real universe row from vnstock Listing.symbols_by_exchange
universe,ticker=VGC,VGC,listing_status,vnstock,vnstock:kbs,5,LISTED,listed,https://vnstocks.com/,2026-06-04T03:25:28+00:00,medium,EVIDENCE_AVAILABLE,RESOLVED_BY_SINGLE_SOURCE,real universe row from vnstock Listing.symbols_by_exchange
universe,ticker=VGC,VGC,source,vnstock,vnstock:kbs,5,vnstock:kbs,vnstock:kbs,https://vnstocks.com/,2026-06-04T03:25:28+00:00,medium,EVIDENCE_AVAILABLE,NOT_REQUIRED_FOR_RECONCILIATION,real universe row from vnstock Listing.symbols_by_exchange
universe,ticker=VGC,VGC,source_url,vnstock,vnstock:kbs,5,https://vnstocks.com/,https://vnstocks.com/,https://vnstocks.com/,2026-06-04T03:25:28+00:00,medium,EVIDENCE_AVAILABLE,NOT_REQUIRED_FOR_RECONCILIATION,real universe row from vnstock Listing.symbols_by_exchange
universe,ticker=VGC,VGC,fetch_time,vnstock,vnstock:kbs,5,2026-06-04T03:25:28+00:00,2026-06-04t03:25:28+00:00,https://vnstocks.com/,2026-06-04T03:25:28+00:00,medium,EVIDENCE_AVAILABLE,NOT_REQUIRED_FOR_RECONCILIATION,real universe row from vnstock Listing.symbols_by_exchange
universe,ticker=VGC,VGC,confidence_raw,vnstock,vnstock:kbs,5,medium,medium,https://vnstocks.com/,2026-06-04T03:25:28+00:00,medium,EVIDENCE_AVAILABLE,NOT_REQUIRED_FOR_RECONCILIATION,real universe row from vnstock Listing.symbols_by_exchange
universe,ticker=GMD,GMD,ticker,vnstock,vnstock:kbs,5,GMD,gmd,https://vnstocks.com/,2026-06-04T03:25:28+00:00,medium,EVIDENCE_AVAILABLE,RESOLVED_BY_SINGLE_SOURCE,real universe row from vnstock Listing.symbols_by_exchange
universe,ticker=GMD,GMD,exchange,vnstock,vnstock:kbs,5,HOSE,hose,https://vnstocks.com/,2026-06-04T03:25:28+00:00,medium,EVIDENCE_AVAILABLE,RESOLVED_BY_SINGLE_SOURCE,real universe row from vnstock Listing.symbols_by_exchange
universe,ticker=GMD,GMD,company_name,vnstock,vnstock:kbs,5,CTCP Tập đoàn Gemadept,ctcp tập đoàn gemadept,https://vnstocks.com/,2026-06-04T03:25:28+00:00,medium,EVIDENCE_AVAILABLE,RESOLVED_BY_SINGLE_SOURCE,real universe row from vnstock Listing.symbols_by_exchange
universe,ticker=GMD,GMD,listing_status,vnstock,vnstock:kbs,5,LISTED,listed,https://vnstocks.com/,2026-06-04T03:25:28+00:00,medium,EVIDENCE_AVAILABLE,RESOLVED_BY_SINGLE_SOURCE,real universe row from vnstock Listing.symbols_by_exchange
universe,ticker=GMD,GMD,source,vnstock,vnstock:kbs,5,vnstock:kbs,vnstock:kbs,https://vnstocks.com/,2026-06-04T03:25:28+00:00,medium,EVIDENCE_AVAILABLE,NOT_REQUIRED_FOR_RECONCILIATION,real universe row from vnstock Listing.symbols_by_exchange
universe,ticker=GMD,GMD,source_url,vnstock,vnstock:kbs,5,https://vnstocks.com/,https://vnstocks.com/,https://vnstocks.com/,2026-06-04T03:25:28+00:00,medium,EVIDENCE_AVAILABLE,NOT_REQUIRED_FOR_RECONCILIATION,real universe row from vnstock Listing.symbols_by_exchange
universe,ticker=GMD,GMD,fetch_time,vnstock,vnstock:kbs,5,2026-06-04T03:25:28+00:00,2026-06-04t03:25:28+00:00,https://vnstocks.com/,2026-06-04T03:25:28+00:00,medium,EVIDENCE_AVAILABLE,NOT_REQUIRED_FOR_RECONCILIATION,real universe row from vnstock Listing.symbols_by_exchange
universe,ticker=GMD,GMD,confidence_raw,vnstock,vnstock:kbs,5,medium,medium,https://vnstocks.com/,2026-06-04T03:25:28+00:00,medium,EVIDENCE_AVAILABLE,NOT_REQUIRED_FOR_RECONCILIATION,real universe row from vnstock Listing.symbols_by_exchange
universe,ticker=VHC,VHC,ticker,vnstock,vnstock:kbs,5,VHC,vhc,https://vnstocks.com/,2026-06-04T03:25:28+00:00,medium,EVIDENCE_AVAILABLE,RESOLVED_BY_SINGLE_SOURCE,real universe row from vnstock Listing.symbols_by_exchange
universe,ticker=VHC,VHC,exchange,vnstock,vnstock:kbs,5,HOSE,hose,https://vnstocks.com/,2026-06-04T03:25:28+00:00,medium,EVIDENCE_AVAILABLE,RESOLVED_BY_SINGLE_SOURCE,real universe row from vnstock Listing.symbols_by_exchange
universe,ticker=VHC,VHC,company_name,vnstock,vnstock:kbs,5,CTCP Vĩnh Hoàn,ctcp vĩnh hoàn,https://vnstocks.com/,2026-06-04T03:25:28+00:00,medium,EVIDENCE_AVAILABLE,RESOLVED_BY_SINGLE_SOURCE,real universe row from vnstock Listing.symbols_by_exchange
universe,ticker=VHC,VHC,listing_status,vnstock,vnstock:kbs,5,LISTED,listed,https://vnstocks.com/,2026-06-04T03:25:28+00:00,medium,EVIDENCE_AVAILABLE,RESOLVED_BY_SINGLE_SOURCE,real universe row from vnstock Listing.symbols_by_exchange
universe,ticker=VHC,VHC,source,vnstock,vnstock:kbs,5,vnstock:kbs,vnstock:kbs,https://vnstocks.com/,2026-06-04T03:25:28+00:00,medium,EVIDENCE_AVAILABLE,NOT_REQUIRED_FOR_RECONCILIATION,real universe row from vnstock Listing.symbols_by_exchange
universe,ticker=VHC,VHC,source_url,vnstock,vnstock:kbs,5,https://vnstocks.com/,https://vnstocks.com/,https://vnstocks.com/,2026-06-04T03:25:28+00:00,medium,EVIDENCE_AVAILABLE,NOT_REQUIRED_FOR_RECONCILIATION,real universe row from vnstock Listing.symbols_by_exchange
universe,ticker=VHC,VHC,fetch_time,vnstock,vnstock:kbs,5,2026-06-04T03:25:28+00:00,2026-06-04t03:25:28+00:00,https://vnstocks.com/,2026-06-04T03:25:28+00:00,medium,EVIDENCE_AVAILABLE,NOT_REQUIRED_FOR_RECONCILIATION,real universe row from vnstock Listing.symbols_by_exchange
universe,ticker=VHC,VHC,confidence_raw,vnstock,vnstock:kbs,5,medium,medium,https://vnstocks.com/,2026-06-04T03:25:28+00:00,medium,EVIDENCE_AVAILABLE,NOT_REQUIRED_FOR_RECONCILIATION,real universe row from vnstock Listing.symbols_by_exchange
universe,ticker=TCM,TCM,ticker,vnstock,vnstock:kbs,5,TCM,tcm,https://vnstocks.com/,2026-06-04T03:25:28+00:00,medium,EVIDENCE_AVAILABLE,RESOLVED_BY_SINGLE_SOURCE,real universe row from vnstock Listing.symbols_by_exchange
universe,ticker=TCM,TCM,exchange,vnstock,vnstock:kbs,5,HOSE,hose,https://vnstocks.com/,2026-06-04T03:25:28+00:00,medium,EVIDENCE_AVAILABLE,RESOLVED_BY_SINGLE_SOURCE,real universe row from vnstock Listing.symbols_by_exchange
universe,ticker=TCM,TCM,company_name,vnstock,vnstock:kbs,5,CTCP Dệt may - Đầu tư - Thương mại Thành Công,ctcp dệt may - đầu tư - thương mại thành công,https://vnstocks.com/,2026-06-04T03:25:28+00:00,medium,EVIDENCE_AVAILABLE,RESOLVED_BY_SINGLE_SOURCE,real universe row from vnstock Listing.symbols_by_exchange
universe,ticker=TCM,TCM,listing_status,vnstock,vnstock:kbs,5,LISTED,listed,https://vnstocks.com/,2026-06-04T03:25:28+00:00,medium,EVIDENCE_AVAILABLE,RESOLVED_BY_SINGLE_SOURCE,real universe row from vnstock Listing.symbols_by_exchange
universe,ticker=TCM,TCM,source,vnstock,vnstock:kbs,5,vnstock:kbs,vnstock:kbs,https://vnstocks.com/,2026-06-04T03:25:28+00:00,medium,EVIDENCE_AVAILABLE,NOT_REQUIRED_FOR_RECONCILIATION,real universe row from vnstock Listing.symbols_by_exchange
universe,ticker=TCM,TCM,source_url,vnstock,vnstock:kbs,5,https://vnstocks.com/,https://vnstocks.com/,https://vnstocks.com/,2026-06-04T03:25:28+00:00,medium,EVIDENCE_AVAILABLE,NOT_REQUIRED_FOR_RECONCILIATION,real universe row from vnstock Listing.symbols_by_exchange
universe,ticker=TCM,TCM,fetch_time,vnstock,vnstock:kbs,5,2026-06-04T03:25:28+00:00,2026-06-04t03:25:28+00:00,https://vnstocks.com/,2026-06-04T03:25:28+00:00,medium,EVIDENCE_AVAILABLE,NOT_REQUIRED_FOR_RECONCILIATION,real universe row from vnstock Listing.symbols_by_exchange
universe,ticker=TCM,TCM,confidence_raw,vnstock,vnstock:kbs,5,medium,medium,https://vnstocks.com/,2026-06-04T03:25:28+00:00,medium,EVIDENCE_AVAILABLE,NOT_REQUIRED_FOR_RECONCILIATION,real universe row from vnstock Listing.symbols_by_exchange
company_profile,ticker=VCB,VCB,ticker,vnstock,vnstock:kbs/vci,8,VCB,vcb,https://vnstocks.com/,2026-06-04T03:25:28+00:00,medium,EVIDENCE_AVAILABLE,RESOLVED_BY_SINGLE_SOURCE,company profile initialized from real universe source
company_profile,ticker=VCB,VCB,company_name,vnstock,vnstock:kbs/vci,8,Ngân hàng Thương mại Cổ phần Ngoại thương Việt Nam,ngân hàng thương mại cổ phần ngoại thương việt nam,https://vnstocks.com/,2026-06-04T03:25:28+00:00,medium,EVIDENCE_AVAILABLE,RESOLVED_BY_SINGLE_SOURCE,company profile initialized from real universe source
company_profile,ticker=VCB,VCB,exchange,vnstock,vnstock:kbs/vci,8,HOSE,hose,https://vnstocks.com/,2026-06-04T03:25:28+00:00,medium,EVIDENCE_AVAILABLE,RESOLVED_BY_SINGLE_SOURCE,company profile initialized from real universe source
company_profile,ticker=VCB,VCB,industry_raw,vnstock,vnstock:kbs/vci,8,Ngân hàng,ngân hàng,https://vnstocks.com/,2026-06-04T03:25:28+00:00,medium,EVIDENCE_AVAILABLE,RESOLVED_BY_SINGLE_SOURCE,company profile initialized from real universe source
company_profile,ticker=VCB,VCB,business_description,vnstock,vnstock:kbs/vci,8,"- Dịch vụ tài khoản; huy động vốn (tiền gửi tiết kiệm, trái phiếu, kỳ phiếu); cho vay (ngăn, trung, dài hạn); bảo lãnh; chiết khấu chứng từ; thanh toán quốc tế; chuyển tiền; thẻ; nhờ thu; mua bán ngoại tệ; ngân hàng đại lý; bao thanh toán; Các dịch vụ khác theo Giấy chứng nhân đăng ký kinh doanh.","- dịch vụ tài khoản; huy động vốn (tiền gửi tiết kiệm, trái phiếu, kỳ phiếu); cho vay (ngăn, trung, dài hạn); bảo lãnh; chiết khấu chứng từ; thanh toán quốc tế; chuyển tiền; thẻ; nhờ thu; mua bán ngoại tệ; ngân hàng đại lý; bao thanh toán; các dịch vụ khác theo giấy chứng nhân đăng ký kinh doanh.",https://vnstocks.com/,2026-06-04T03:25:28+00:00,medium,EVIDENCE_AVAILABLE,RESOLVED_BY_SINGLE_SOURCE,company profile initialized from real universe source
company_profile,ticker=VCB,VCB,source,vnstock,vnstock:kbs/vci,8,vnstock:kbs/vci,vnstock:kbs/vci,https://vnstocks.com/,2026-06-04T03:25:28+00:00,medium,EVIDENCE_AVAILABLE,NOT_REQUIRED_FOR_RECONCILIATION,company profile initialized from real universe source
company_profile,ticker=VCB,VCB,source_url,vnstock,vnstock:kbs/vci,8,https://vnstocks.com/,https://vnstocks.com/,https://vnstocks.com/,2026-06-04T03:25:28+00:00,medium,EVIDENCE_AVAILABLE,NOT_REQUIRED_FOR_RECONCILIATION,company profile initialized from real universe source
company_profile,ticker=VCB,VCB,fetch_time,vnstock,vnstock:kbs/vci,8,2026-06-04T03:25:28+00:00,2026-06-04t03:25:28+00:00,https://vnstocks.com/,2026-06-04T03:25:28+00:00,medium,EVIDENCE_AVAILABLE,NOT_REQUIRED_FOR_RECONCILIATION,company profile initialized from real universe source
company_profile,ticker=VCB,VCB,confidence_raw,vnstock,vnstock:kbs/vci,8,medium,medium,https://vnstocks.com/,2026-06-04T03:25:28+00:00,medium,EVIDENCE_AVAILABLE,NOT_REQUIRED_FOR_RECONCILIATION,company profile initialized from real universe source
company_profile,ticker=BID,BID,ticker,vnstock,vnstock:kbs/vci,8,BID,bid,https://vnstocks.com/,2026-06-04T03:25:28+00:00,medium,EVIDENCE_AVAILABLE,RESOLVED_BY_SINGLE_SOURCE,company profile initialized from real universe source
company_profile,ticker=BID,BID,company_name,vnstock,vnstock:kbs/vci,8,Ngân hàng Thương mại Cổ phần Đầu tư và Phát triển Việt Nam,ngân hàng thương mại cổ phần đầu tư và phát triển việt nam,https://vnstocks.com/,2026-06-04T03:25:28+00:00,medium,EVIDENCE_AVAILABLE,RESOLVED_BY_SINGLE_SOURCE,company profile initialized from real universe source
company_profile,ticker=BID,BID,exchange,vnstock,vnstock:kbs/vci,8,HOSE,hose,https://vnstocks.com/,2026-06-04T03:25:28+00:00,medium,EVIDENCE_AVAILABLE,RESOLVED_BY_SINGLE_SOURCE,company profile initialized from real universe source
company_profile,ticker=BID,BID,industry_raw,vnstock,vnstock:kbs/vci,8,Ngân hàng,ngân hàng,https://vnstocks.com/,2026-06-04T03:25:28+00:00,medium,EVIDENCE_AVAILABLE,RESOLVED_BY_SINGLE_SOURCE,company profile initialized from real universe source
company_profile,ticker=BID,BID,business_description,vnstock,vnstock:kbs/vci,8,"- Cấp tín dụng: Cho vay, chiết khấu, bảo lãnh,… đối với các cá nhân và tổ chức trên cơ sở đảm bảo an toàn cho cả khách hàng và Ngân hàng.
- Huy động vốn: Nhận tiền gửi tiết kiệm; mua bán, phát hành trái phiếu, kỳ phiếu.
- Giao dịch: Thực hiện các giao dịch ngoại tệ, các dịch vụ Tài trợ thương mại quốc tế và các dịch vụ ngân hàng khác được NHNN cho phép.
- Dịch vụ thanh toán: Thực hiện thanh toán giữa các tổ chức, cá nhân trong nước và quốc tế qua tài khoản, thẻ ngân hàng và các phương tiện thanh toán khác.","- cấp tín dụng: cho vay, chiết khấu, bảo lãnh,… đối với các cá nhân và tổ chức trên cơ sở đảm bảo an toàn cho cả khách hàng và ngân hàng. - huy động vốn: nhận tiền gửi tiết kiệm; mua bán, phát hành trái phiếu, kỳ phiếu. - giao dịch: thực hiện các giao dịch ngoại tệ, các dịch vụ tài trợ thương mại quốc tế và các dịch vụ ngân hàng khác được nhnn cho phép. - dịch vụ thanh toán: thực hiện thanh toán giữa các tổ chức, cá nhân trong nước và quốc tế qua tài khoản, thẻ ngân hàng và các phương tiện thanh toán khác.",https://vnstocks.com/,2026-06-04T03:25:28+00:00,medium,EVIDENCE_AVAILABLE,RESOLVED_BY_SINGLE_SOURCE,company profile initialized from real universe source
